dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,label
-0.317612737417221,-0.3794761598110199,0.4104352593421936,-0.3534856736660003,-0.1490671932697296,0.4672284126281738,0.1911085247993469,0.1398176550865173,-0.3498576581478119,0.5528113842010498,0.4908242523670196,1.151618719100952,-0.5633972883224487,0.6294423937797546,-0.4465352296829223,-0.5304357409477234,0
0.2811068892478943,0.0835927203297615,0.3975878059864044,0.0588155426084995,0.047699399292469,0.1515154987573623,0.3078601658344269,0.4364853501319885,-0.25555619597435,0.9922761917114258,-0.67097008228302,0.5876514315605164,-0.3905618488788605,0.6288160085678101,-0.1341893523931503,-0.9837200045585632,0
1.3014990091323853,0.3670217096805572,-0.1600527465343475,-0.8324568271636963,0.3665268421173095,0.0842576026916503,0.5151355862617493,0.8994081020355225,-0.7493886351585388,0.5827481746673584,-0.2068375349044799,-0.6144137978553772,-0.2668635547161102,0.6376276612281799,-0.5893663763999939,-0.2283124029636383,0
-1.1916186809539795,-0.6334401965141296,0.0092795938253402,0.2462770938873291,0.1806915998458862,0.1123976856470108,0.1809169650077819,-0.004108689725399,0.2225449979305267,-0.5833821296691895,-0.8695405721664429,-0.5767849683761597,-0.235260397195816,-0.4697262346744537,-0.5895465612411499,0.0339505895972251,0
0.2199719250202179,0.170623779296875,-0.6750590801239014,-0.6326709389686584,0.626044750213623,0.4340220391750335,-0.128938540816307,0.2558407485485077,-0.9743337631225586,0.3007905781269073,0.3076710104942322,0.405220627784729,-0.0955787152051925,0.8647157549858093,-0.7254947423934937,-0.1810815781354904,0
0.3392000496387481,0.1344890594482422,-0.1856364905834198,0.2954221963882446,-0.2112866342067718,-0.1102282553911209,0.3554460704326629,0.098867267370224,-0.5606920719146729,0.7868520021438599,-0.5736064910888672,0.5371460318565369,-0.2736775279045105,0.4558170139789581,-0.2251610904932022,-0.7319524884223938,0
0.7413985729217529,0.2793022990226745,-1.1714307069778442,0.0230135060846805,0.1882429420948028,0.4494832158088684,0.219334602355957,0.3457644283771515,-0.3755069971084595,0.1325143873691558,-1.4988921880722046,-1.1525452136993408,-0.0817137360572815,-0.2968011200428009,-0.4767985939979553,0.3340808451175689,0
-1.2079730033874512,-0.255042165517807,1.4318081140518188,0.3534019291400909,0.684920072555542,0.2115354388952255,-0.497894823551178,0.5329188704490662,0.4723903238773346,-0.132686972618103,-0.1224196106195449,0.5736178755760193,-0.0136821009218692,0.3517864644527435,0.1786028444766998,-1.1368699073791504,0
1.2670739889144895,0.2605168521404266,-0.3233022689819336,-0.4812193214893341,-0.2057682573795318,0.1705632954835891,0.3798524439334869,0.2524793744087219,-0.8331621885299683,0.6120255589485168,-1.08465576171875,-1.527072548866272,0.3289302289485931,0.3521783351898193,-0.4018285870552063,0.3292447328567505,0
0.5409125685691833,0.3831791281700134,-0.2337959706783294,0.164684385061264,0.3252551257610321,-0.3247044086456299,0.2288213670253753,0.4114445149898529,-0.4450603723526001,1.057117581367493,-0.3626880347728729,0.7900450825691223,-0.3882708549499511,1.066080927848816,-0.3833109736442566,-1.0359816551208496,0
1.405529499053955,0.3942444920539856,-0.1480458676815033,0.0156524740159511,-0.0468274429440498,-0.0355786010622978,0.5985454320907593,0.9229559302330016,-0.5669757723808289,0.6611204147338867,-1.3691121339797974,-1.17974853515625,-0.2391888201236724,0.2090951055288314,-0.2440633773803711,-0.3345676064491272,0
1.1967068910598757,0.0176764354109764,0.0372102260589599,-0.9408226013183594,0.2928469777107239,0.0686347931623458,0.9024109840393066,0.8793589472770691,-0.6615296602249146,0.1715023815631866,-0.2580685019493103,-0.4344244301319122,-0.3732224404811859,0.6009089350700378,-0.6871546506881714,0.0191887244582176,0
0.9058218002319336,-0.0210256353020668,-0.3374464511871338,-0.7621864080429077,-0.2716248333454132,-0.2991876900196075,1.0022892951965332,0.4448243379592895,-0.803793728351593,0.3943763971328735,-0.3795955181121826,-1.2832272052764893,-0.2899343967437744,0.1932702958583831,-0.7054740190505981,0.2980725169181824,0
-0.9967487454414368,-0.6593192219734192,-0.4634730517864227,0.1366428583860397,0.7041991949081421,-0.3637763857841491,0.004329890012741,0.2786616384983063,-0.2033590972423553,0.1449373066425323,1.6973199844360352,0.3694775402545929,-0.9145476222038268,-0.5909306406974792,-0.9253822565078736,0.3474473059177398,0
