vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_hip_pos,FR_thigh_pos,FR_calf_pos,FL_hip_pos,FL_thigh_pos,FL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,FR_hip_vel,FR_thigh_vel,FR_calf_vel,FL_hip_vel,FL_thigh_vel,FL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel
-0.193772,-1.100439,0.075582,-0.782399,0.916641,0.351303,0.258306,-0.833851,1.047042,-0.360083,-0.28135,0.738862,-0.0531,-0.452322,0.864931,0.383549,-0.576249,0.772953,1.98872,-1.735603,-0.306031,1.407636,-4.405378,2.646549,-4.80629,-7.10545,6.408417,2.874628,-2.730922,2.438442
-0.216278,-1.043424,-0.022229,1.207261,0.797281,0.486176,0.314648,-0.868784,1.043286,-0.293764,-0.398389,0.805229,-0.120049,-0.644659,1.020185,0.45066,-0.631009,0.801481,-0.453723,-0.613171,-2.605703,0.386201,-6.088488,7.860346,-4.769162,-9.030163,9.324245,0.555026,1.283042,-5.857208
-0.058788,-1.005349,-0.074552,0.770529,0.08671,0.577965,0.291578,-0.853004,0.951305,-0.266547,-0.459836,0.895097,-0.106413,-0.627027,0.972941,0.485126,-0.580168,0.68937,-2.299024,1.703108,-5.253568,2.392083,-0.255952,0.335762,1.636046,2.742088,-3.870911,1.260106,3.759437,-5.427821
0.010753,-0.975793,-0.143134,0.616809,-0.038574,0.24925,0.239331,-0.793548,0.810892,-0.22917,-0.464835,0.896346,-0.083608,-0.587263,0.907055,0.494289,-0.502278,0.598845,-2.511934,3.389553,-6.847955,1.575824,-0.006006,-0.16736,1.184426,1.848975,-2.88452,-0.088083,3.71407,-3.711931
0.062477,-0.94534,-0.178946,0.599976,-0.292632,0.069195,0.181903,-0.717051,0.672274,-0.198063,-0.457644,0.887325,-0.056074,-0.548789,0.850157,0.48654,-0.419616,0.52262,-2.987132,3.737677,-5.96153,1.446423,0.642394,-0.647991,1.358606,1.865408,-2.530349,-0.775428,4.313539,-3.768918
0.090954,-0.927197,-0.180423,0.389024,-0.472813,-0.045298,0.115012,-0.64327,0.562424,-0.170124,-0.438323,0.871302,-0.025625,-0.511586,0.803571,0.465548,-0.32798,0.446026,-3.188605,3.214213,-4.626818,1.449538,1.054242,-0.849404,1.593518,1.646692,-1.893939,-1.084026,4.178532,-3.342111
0.110001,-0.91126,-0.148958,0.166367,-0.492764,-0.034453,0.046122,-0.583657,0.473934,-0.136959,-0.417179,0.85636,0.009736,-0.479224,0.76979,0.440134,-0.253269,0.387211,-3.297944,2.549937,-3.826594,1.677225,0.959432,-0.585156,1.83862,1.419202,-1.403993,-1.34373,2.956189,-2.331428
0.123065,-0.903404,-0.098556,0.071743,-0.474958,0.002791,-0.023903,-0.540848,0.409836,-0.100447,-0.400174,0.849122,0.049241,-0.451919,0.745087,0.404291,-0.205408,0.351172,-3.240107,1.55111,-2.301523,1.826103,0.658814,-0.1275,1.956152,1.178157,-0.959582,-2.055615,1.627035,-1.049223
0.134865,-0.900627,-0.04557,-0.077087,-0.380187,0.023039,-0.087226,-0.51549,0.37495,-0.05951,-0.391774,0.852965,0.091255,-0.430479,0.72919,0.350354,-0.192733,0.347872,-2.834555,0.935959,-1.030959,2.028294,0.194174,0.441791,2.045839,0.881853,-0.588676,-2.994378,-0.161116,0.497592
0.140331,-0.907817,0.007501,-0.116105,-0.294687,0.034339,-0.144627,-0.505411,0.370926,-0.016564,-0.392737,0.868806,0.134412,-0.414391,0.720117,0.277,-0.206848,0.370941,-2.496522,0.169917,0.38831,2.097997,-0.282907,1.035164,2.101834,0.642504,-0.291465,-3.892132,-1.252978,1.786562
0.148841,-0.916892,0.048555,-0.012569,-0.162746,0.014485,-0.188116,-0.498776,0.380596,0.029639,-0.407369,0.899942,0.180643,-0.403854,0.714452,0.18236,-0.262865,0.431643,-2.240296,0.172048,1.135172,2.05798,-0.887622,1.785866,2.023475,0.4688,-0.199698,-4.969278,-2.498526,2.80415
0.135862,-0.945146,0.099225,-0.40861,0.336531,-0.129091,-0.224086,-0.493646,0.403285,0.072421,-0.434367,0.94531,0.226703,-0.398313,0.709137,0.069778,-0.338149,0.519125,-0.770913,0.792157,0.265816,2.157706,-1.926451,2.801038,2.484298,0.09187,-0.471561,-5.966811,-6.183093,6.647928
0.134383,-0.977035,0.117216,0.316451,0.547818,-0.114571,-0.237901,-0.465759,0.406585,0.114335,-0.48826,1.01919,0.276511,-0.397065,0.694238,-0.060498,-0.48444,0.671545,-1.313062,1.42723,0.600875,1.603875,-2.987319,4.120707,1.833204,0.16071,-0.775328,-5.94906,-5.820714,5.968093
0.119607,-0.990148,0.063038,0.141581,0.334783,-0.098902,-0.251317,-0.440096,0.458852,0.129667,-0.538995,1.041209,0.317456,-0.393238,0.67676,-0.166617,-0.594547,0.78592,1.229587,-1.123097,10.736133,0.121036,-1.646604,-1.501384,1.967094,0.41864,-0.552334,-3.402679,-4.25483,4.726822
0.173123,-0.955555,-0.112194,-0.202305,0.162116,-0.001109,-0.214047,-0.46471,0.642379,0.133594,-0.549128,0.978919,0.352559,-0.373594,0.661313,-0.181143,-0.668569,0.885928,2.924768,-0.183014,-0.116054,-1.071243,1.955762,-5.820991,1.0993,1.552088,-1.170868,0.773798,-2.964648,4.233522
0.169624,-0.983091,-0.144029,0.466354,-0.474662,0.122014,-0.168567,-0.467067,0.654933,0.09139,-0.475412,0.835328,0.361877,-0.331316,0.634189,-0.139961,-0.718675,0.967246,1.75994,-0.037155,1.214639,-2.705462,5.2902,-8.122586,-0.199053,2.744642,-1.5291,3.13687,-1.778581,3.218148
0.130675,-1.007199,-0.129011,0.071829,-0.519361,0.070364,-0.130049,-0.470307,0.685474,0.023403,-0.352274,0.668903,0.356591,-0.265988,0.588132,-0.097622,-0.670031,0.900388,2.154197,-0.24872,1.428064,-3.531353,6.055346,-7.530254,-0.122183,3.242679,-2.716578,2.05447,3.240934,-3.915596
0.081799,-1.02394,-0.042327,-0.141618,-0.198435,0.037,-0.081764,-0.478218,0.71338,-0.059388,-0.252052,0.537696,0.353532,-0.204372,0.52654,-0.05196,-0.624677,0.838471,2.322595,-0.53958,1.403946,-4.309186,3.804498,-5.376322,-0.319504,2.551831,-2.674867,2.221691,1.736979,-2.396635
0.050623,-1.04181,0.019604,-0.091577,-0.132392,0.027786,-0.032087,-0.496073,0.747327,-0.153727,-0.187108,0.441972,0.339223,-0.160463,0.484178,-0.003347,-0.595052,0.793944,2.341332,-1.045956,1.832247,-4.560957,2.443474,-3.749587,-1.048042,1.608868,-1.364062,2.318588,1.199812,-1.854678
0.022056,-1.066625,0.072981,-0.046126,-0.063824,0.023839,0.016221,-0.522343,0.790534,-0.24303,-0.156776,0.388767,0.306134,-0.136908,0.472645,0.045015,-0.575248,0.761167,2.323485,-1.425066,2.269953,-3.848959,0.584144,-1.516464,-2.009422,0.63716,0.365616,2.346277,0.738168,-1.299151
-0.000809,-1.091734,0.116356,-0.149833,-0.043635,0.013784,0.065411,-0.555262,0.842348,-0.313133,-0.156961,0.376759,0.255702,-0.138308,0.500218,0.095745,-0.563511,0.739649,2.400277,-1.734291,2.687351,-2.860253,-0.543323,0.309471,-2.789818,-0.685,2.025881,2.459654,0.357143,-0.784237
-0.023524,-1.117937,0.149932,-0.158227,-0.002441,0.024263,0.11453,-0.594964,0.902913,-0.36091,-0.183355,0.403036,0.185754,-0.165732,0.558582,0.147314,-0.560028,0.728411,2.370695,-2.048917,3.104874,-1.782359,-1.596036,1.833796,-3.678673,-1.934941,3.539507,2.506745,0.007672,-0.331976
-0.055462,-1.14835,0.174761,-0.051666,0.057047,0.050633,0.163724,-0.641708,0.972988,-0.388494,-0.221959,0.453674,0.101008,-0.22368,0.6453,0.200368,-0.563571,0.726203,2.222214,-2.437325,3.561189,-0.801369,-2.280082,3.053445,-4.528444,-3.277382,4.385103,2.447724,-0.365391,0.077319
-0.093334,-1.170152,0.176096,-0.31358,0.143905,0.089457,0.210523,-0.694727,1.049856,-0.395693,-0.265997,0.516352,0.004756,-0.31105,0.753285,0.252572,-0.573702,0.732095,1.823657,-1.319082,-0.664098,0.222114,-2.077347,3.043891,-4.500094,-5.22192,5.667273,2.662202,-0.834558,0.647681
-0.172021,-1.149052,0.147393,-0.763623,0.632289,0.260435,0.228896,-0.74197,1.047774,-0.372769,-0.322799,0.588735,-0.087582,-0.450947,0.880483,0.312922,-0.605106,0.758553,-0.231015,-2.817481,-0.293824,2.120902,-3.65953,3.700035,-4.0704,-8.125325,6.393691,2.928644,-2.146473,1.90494
-0.148126,-1.035825,-0.045471,0.657652,0.596226,0.335041,0.236723,-0.757744,1.021526,-0.338729,-0.401288,0.700109,-0.17769,-0.628145,1.034512,0.3627,-0.622631,0.735784,-1.336189,1.477095,-4.155828,1.052749,-4.358277,10.532706,-3.800189,-7.542491,8.279075,1.784629,1.213611,-4.660968
-0.054416,-1.036443,-0.258133,0.619005,0.411892,0.187178,0.201552,-0.709222,0.915309,-0.3191,-0.45844,0.85047,-0.199969,-0.71583,1.047867,0.39509,-0.579428,0.641551,-2.243254,3.269534,-6.617395,2.416738,-0.524395,-0.586579,0.766143,-2.803228,-0.166871,1.329549,2.818047,-4.395597
0.065058,-1.025001,-0.271505,0.20258,0.109596,0.096571,0.148671,-0.62589,0.765485,-0.276249,-0.460764,0.840125,-0.169919,-0.659687,0.944584,0.412288,-0.518231,0.561191,-2.521378,3.958029,-6.386732,1.984668,0.374458,-0.773754,1.865042,2.685701,-4.344294,0.769489,3.40101,-3.944832
0.111775,-0.985465,-0.261052,0.082785,-0.225852,0.053813,0.088891,-0.543993,0.63826,-0.236248,-0.44635,0.818795,-0.131996,-0.613949,0.868084,0.424343,-0.436789,0.478233,-3.041219,3.637764,-5.466566,1.935084,0.985166,-1.127635,1.954877,2.158012,-3.259744,0.427392,4.192057,-3.822949
0.139715,-0.955429,-0.229185,0.029059,-0.37582,0.01647,0.022429,-0.473591,0.530498,-0.195468,-0.423914,0.795598,-0.090457,-0.571235,0.808624,0.42742,-0.352184,0.407218,-3.229523,3.02877,-4.742418,1.953553,1.098556,-1.020585,2.038488,1.919754,-2.521783,-0.127465,3.825179,-2.989822
0.153236,-0.933143,-0.176891,0.019016,-0.424984,-0.018474,-0.044381,-0.419976,0.445369,-0.155238,-0.402008,0.778231,-0.048281,-0.53372,0.762683,0.414235,-0.281162,0.354939,-3.035765,2.053373,-3.325213,1.925761,0.961203,-0.62567,2.035614,1.641734,-1.888709,-1.026767,2.822393,-1.941283
0.158041,-0.920228,-0.10117,0.024919,-0.415915,0.002891,-0.108059,-0.393115,0.396002,-0.114593,-0.386241,0.771624,-0.006101,-0.502195,0.728901,0.382872,-0.234745,0.327873,-2.87571,0.635093,-1.541039,1.983842,0.561848,-0.046293,2.018324,1.318895,-1.315035,-1.890086,1.581971,-0.570249
0.161313,-0.911854,-0.028157,-0.133916,-0.298578,0.009705,-0.159913,-0.388757,0.376802,-0.070443,-0.38103,0.778398,0.038534,-0.477995,0.705673,0.33093,-0.227801,0.33843,-2.168138,-0.139246,-0.235444,2.183884,0.001998,0.62959,2.209698,1.015167,-0.927835,-2.960171,-0.574033,1.199342
0.157134,-0.91248,0.036422,-0.033021,-0.284073,0.03192,-0.206095,-0.404532,0.392593,-0.027015,-0.384707,0.797311,0.082223,-0.459923,0.691123,0.259705,-0.24121,0.36876,-2.044238,-1.201563,1.342767,2.067623,-0.381632,1.164263,2.058279,0.712635,-0.484484,-3.700012,-0.920464,1.994856
0.151368,-0.918057,0.092762,-0.121681,-0.036619,-0.015167,-0.238699,-0.428883,0.420314,0.019113,-0.401829,0.831162,0.128375,-0.448314,0.682033,0.172778,-0.290013,0.436217,-1.37805,-1.166368,1.547899,2.104311,-1.157749,1.984573,2.164218,0.423465,-0.434092,-4.645952,-3.134905,3.853019
0.136311,-0.932552,0.139562,-0.13015,0.294051,-0.129571,-0.260403,-0.450188,0.453811,0.062043,-0.433887,0.88151,0.174762,-0.442362,0.672404,0.065634,-0.376658,0.539572,-0.624207,-0.634989,1.221957,1.92959,-1.996882,2.897588,2.24674,0.144307,-0.607985,-5.702621,-5.838424,6.541822
0.130481,-0.951685,0.159805,0.545759,0.45516,-0.095834,-0.274332,-0.454732,0.478395,0.097595,-0.48565,0.954081,0.217513,-0.439642,0.656772,-0.055572,-0.508131,0.683671,-1.162781,-0.098345,1.339505,1.291834,-2.833686,3.940667,1.596244,0.164323,-0.838908,-5.412094,-5.52378,5.990357
0.147843,-0.976532,0.112639,0.187359,0.226428,0.046597,-0.278533,-0.479636,0.58902,0.121739,-0.533518,1.012159,0.25446,-0.433597,0.640871,-0.136703,-0.606007,0.799294,1.675118,-4.044223,14.439463,1.223541,-0.97503,0.077359,1.809808,0.559462,-0.292569,-1.811495,-3.934123,5.828386
0.18575,-0.965946,0.010114,0.324572,-0.232607,-0.014066,-0.235947,-0.494529,0.640186,0.120578,-0.498565,0.941851,0.28784,-0.412277,0.629863,-0.141529,-0.683911,0.931954,2.004501,-0.222942,1.257681,-1.393713,3.767482,-5.534118,1.326319,1.536322,-0.972294,0.87353,-3.230641,6.74555
0.182098,-0.972287,0.00985,0.09481,-0.466157,0.040345,-0.195792,-0.501717,0.674962,0.083402,-0.39709,0.810454,0.309712,-0.366563,0.602748,-0.108432,-0.653319,0.901531,2.126375,-0.462065,1.719361,-1.98133,5.210921,-6.347507,0.959941,2.67871,-1.816036,2.031644,2.60837,-3.077089
0.134138,-0.981003,0.052359,-0.10803,-0.280129,-0.009348,-0.148945,-0.51254,0.71074,0.02956,-0.296583,0.690236,0.326144,-0.311611,0.559313,-0.065475,-0.613327,0.850803,2.310997,-0.652523,1.735174,-3.034206,4.402799,-5.205374,0.510903,2.468817,-2.100758,2.12486,1.57712,-2.03393
0.105913,-0.990499,0.079939,-0.145655,-0.197954,-0.00731,-0.100461,-0.528605,0.749292,-0.044852,-0.211817,0.589485,0.329595,-0.265051,0.520348,-0.019737,-0.584825,0.813774,2.309793,-0.910022,1.922672,-3.872551,3.589453,-4.37741,-0.171265,2.028795,-1.590948,2.227634,1.163123,-1.554391
0.079015,-1.005808,0.102813,-0.18461,-0.125015,0.006895,-0.051509,-0.550545,0.791864,-0.129673,-0.148829,0.511404,0.318753,-0.229982,0.497733,0.028255,-0.564791,0.785967,2.341248,-1.173599,2.124952,-4.036735,2.296081,-2.929546,-0.902068,1.34818,-0.59166,2.303844,0.77128,-1.107674
0.060094,-1.02147,0.124943,-0.187839,-0.029172,0.019585,-0.00333,-0.577447,0.838277,-0.208865,-0.122725,0.47223,0.288954,-0.209766,0.500859,0.076805,-0.553088,0.767926,2.294478,-1.396495,2.297914,-3.436944,0.389806,-1.011487,-1.853553,0.56919,0.959449,2.334796,0.365405,-0.642095
0.040831,-1.039039,0.141612,-0.238568,0.016046,0.011532,0.045452,-0.609206,0.88922,-0.273361,-0.128996,0.468974,0.24085,-0.211458,0.539502,0.127036,-0.548911,0.758835,2.31793,-1.61683,2.547895,-2.720459,-0.839723,0.604172,-2.737985,-0.665936,2.527526,2.398478,0.050753,-0.263219
0.017032,-1.063471,0.151012,-0.243769,0.084158,0.015361,0.093756,-0.646064,0.945537,-0.320544,-0.16262,0.497737,0.172444,-0.235638,0.605719,0.176959,-0.552042,0.757623,2.306465,-1.847281,2.784896,-1.837402,-1.967525,1.784696,-3.579751,-1.698541,3.851167,2.401234,-0.290485,0.114443
-0.009585,-1.084464,0.159653,-0.219576,0.138149,0.02513,0.141342,-0.687436,1.007108,-0.350051,-0.211803,0.546656,0.087881,-0.288775,0.701508,0.226796,-0.561479,0.764156,2.281655,-2.125436,3.121181,-1.039538,-2.452822,2.642939,-4.339062,-3.364385,5.229536,2.390376,-0.602527,0.467628
-0.060289,-1.081007,0.122061,-0.434036,0.452452,0.122829,0.180791,-0.728632,1.047821,-0.359578,-0.274999,0.60947,-0.011522,-0.372532,0.817013,0.274985,-0.580736,0.779435,1.415968,-1.703992,-0.155313,0.283471,-3.326341,3.093535,-4.596731,-5.223666,6.199677,2.545135,-1.461187,1.217787
-0.160214,-1.060116,0.074123,-0.996941,1.153248,0.267372,0.202712,-0.771918,1.047513,-0.345013,-0.35256,0.679723,-0.111735,-0.517366,0.958166,0.328063,-0.623772,0.815656,2.534341,-2.144181,0.112745,2.524819,-5.60429,4.623573,-3.892348,-8.021162,5.953488,3.253429,-3.289398,2.76472
-0.086215,-0.997901,-0.156715,0.886453,0.876172,0.166551,0.22146,-0.77373,1.014177,-0.306111,-0.473547,0.801127,-0.184566,-0.66586,1.047364,0.367396,-0.635223,0.769508,-0.834672,1.656427,-3.390843,0.535897,-6.167954,10.046771,-2.127469,-4.91886,-0.041054,0.311628,2.023429,-5.382921
0.016453,-0.926893,-0.299976,0.54122,0.330894,0.124995,0.19768,-0.70838,0.898539,-0.293897,-0.527279,0.898664,-0.186264,-0.710205,1.01097,0.376318,-0.568233,0.664222,-1.832417,4.204012,-6.718961,2.142782,0.172079,-0.438784,1.045637,3.219921,-4.63024,0.394486,4.604295,-5.289721
0.095209,-0.899481,-0.262255,0.377474,0.074786,-0.005957,0.151976,-0.612404,0.753298,-0.259337,-0.523186,0.885663,-0.153144,-0.651202,0.915502,0.377738,-0.480786,0.578143,-2.578126,4.622839,-6.56778,1.447647,0.384624,-0.717948,1.391615,2.088146,-3.749659,-0.257599,4.078902,-3.583773
0.132069,-0.85811,-0.238111,0.231086,-0.226386,-0.056176,0.093324,-0.515576,0.621103,-0.227357,-0.509769,0.8678,-0.120004,-0.609684,0.846877,0.373417,-0.395147,0.509981,-3.034937,4.658153,-5.825075,1.425735,0.97442,-1.006808,1.595829,1.966657,-2.833345,-0.49651,4.437189,-3.337242
0.150134,-0.826129,-0.191565,0.10423,-0.500402,-0.028807,0.026195,-0.425851,0.515034,-0.195506,-0.485267,0.844488,-0.084667,-0.572222,0.798673,0.361984,-0.303661,0.447979,-3.423832,3.79594,-4.298692,1.486617,1.335285,-1.150018,1.737177,1.616002,-1.854891,-0.62867,4.359018,-2.631306
0.149564,-0.799969,-0.13043,-0.095926,-0.537434,-0.020526,-0.043702,-0.356117,0.436252,-0.161415,-0.458216,0.823167,-0.046457,-0.54165,0.768172,0.344077,-0.226305,0.409584,-3.15497,2.851302,-3.121927,1.731729,1.184979,-0.823455,1.837988,1.317221,-1.127316,-1.14755,2.907441,-1.133987
0.143396,-0.784242,-0.057906,-0.060379,-0.536216,0.006323,-0.107579,-0.313353,0.39271,-0.125592,-0.437168,0.811681,-0.007921,-0.516877,0.748735,0.311346,-0.18097,0.398779,-2.840571,1.236869,-1.092943,1.728843,0.84146,-0.308628,1.806849,1.02015,-0.663159,-1.910267,1.502284,0.125936
0.130539,-0.769218,0.010331,-0.167992,-0.419004,0.015106,-0.159507,-0.30065,0.384834,-0.088029,-0.425453,0.811657,0.03065,-0.499067,0.738757,0.261891,-0.172156,0.420093,-2.198354,0.150682,0.23137,1.852903,0.311213,0.297744,1.849819,0.719092,-0.317001,-2.760798,-0.544069,1.666487
0.11321,-0.760076,0.067917,-0.121527,-0.344542,0.022965,-0.202844,-0.30935,0.405405,-0.05017,-0.423717,0.823565,0.068652,-0.486937,0.734793,0.196235,-0.195194,0.463411,-1.856575,-0.871367,1.507369,1.790555,-0.137429,0.813076,1.774716,0.438671,-0.064484,-3.412341,-1.636825,2.550094
0.091336,-0.755494,0.115701,-0.145125,-0.157318,-0.014798,-0.235949,-0.334601,0.443074,-0.012711,-0.433954,0.848215,0.105948,-0.480248,0.733848,0.115161,-0.251258,0.534958,-1.305401,-1.404104,2.026009,1.76571,-0.751147,1.441382,1.794482,0.203109,-0.03084,-4.200071,-3.420491,4.032042
0.0669,-0.753454,0.147448,0.066754,0.01325,-0.039946,-0.26521,-0.36959,0.488868,0.020524,-0.456232,0.885503,0.139994,-0.47779,0.732485,0.0216,-0.332412,0.628124,-1.257454,-1.640795,2.061858,1.471295,-1.338877,2.055426,1.553851,0.042345,-0.129295,-4.59991,-4.38553,4.947494
0.023162,-0.741605,0.183846,0.966517,0.439663,-0.140395,-0.287221,-0.398648,0.523108,0.046814,-0.494266,0.938698,0.170355,-0.478315,0.724181,-0.079128,-0.448247,0.750029,-1.876874,-1.802742,1.57641,0.131154,-2.589274,3.125283,0.489636,-0.198177,-0.950075,-5.734683,-6.985439,6.965984
0.081435,-0.766651,0.06214,-0.100359,0.004646,0.05752,-0.294794,-0.468225,0.684042,0.07497,-0.509209,0.946502,0.198613,-0.466235,0.715023,-0.154653,-0.573484,0.893893,0.759816,-5.256442,13.838568,2.084827,0.262457,-1.620618,1.606212,1.067534,-0.289355,-1.034438,-5.280509,7.471162
0.107996,-0.751684,-0.049194,0.125016,-0.509524,0.041873,-0.261272,-0.479317,0.711699,0.087829,-0.460334,0.858457,0.228572,-0.430186,0.695727,-0.151063,-0.655754,1.010723,1.620703,0.12272,1.297226,-0.336238,5.016559,-7.112189,1.175686,2.352982,-0.669236,0.721248,1.752751,-2.889455
0.0922,-0.758435,-0.011274,-0.035159,-0.17343,-0.003517,-0.226132,-0.483476,0.72902,0.067861,-0.366942,0.730243,0.256269,-0.369507,0.649348,-0.116037,-0.609672,0.954681,1.647432,-0.24547,0.714714,-1.605546,3.869168,-5.370726,1.189189,3.132195,-2.962224,1.526533,1.382881,-2.058068
0.07043,-0.747689,0.0176,-0.120712,-0.141001,-0.039272,-0.190171,-0.489875,0.745472,0.021582,-0.288519,0.619555,0.277637,-0.304856,0.592269,-0.083793,-0.58477,0.917426,1.7275,-0.391279,0.87543,-2.818364,3.813214,-5.265094,0.872783,2.859238,-2.311259,1.6006,1.108174,-1.635109
0.050397,-0.745104,0.044944,-0.047781,-0.077394,-0.011778,-0.154565,-0.500934,0.765644,-0.044937,-0.219877,0.522772,0.288438,-0.248736,0.55054,-0.050436,-0.564861,0.886444,1.667903,-0.616249,1.040907,-3.46504,2.713183,-4.08838,0.212638,2.518367,-1.622816,1.581472,0.81602,-1.324338
0.034604,-0.743644,0.07087,-0.1169,-0.053822,0.011588,-0.11938,-0.515456,0.789018,-0.117803,-0.174576,0.450184,0.286302,-0.203953,0.531851,-0.016556,-0.550447,0.862448,1.678944,-0.773592,1.18108,-3.371286,1.567109,-2.671798,-0.459701,1.677504,-0.212503,1.65918,0.577094,-1.000148
0.024024,-0.742181,0.098923,-0.074699,0.023247,0.023136,-0.084814,-0.533585,0.815438,-0.184819,-0.161742,0.417607,0.265302,-0.1809,0.543121,0.017576,-0.541973,0.845787,1.626518,-0.938889,1.319901,-2.970655,-0.155634,-0.675926,-1.48131,0.540768,1.308242,1.624617,0.267446,-0.628796
0.011888,-0.740991,0.114027,-0.141326,0.032654,0.025015,-0.04992,-0.554661,0.844617,-0.238902,-0.174146,0.418793,0.224861,-0.184459,0.587901,0.052606,-0.538481,0.835214,1.671415,-1.061147,1.459594,-2.226606,-0.992689,0.791315,-2.353754,-0.813087,2.733156,1.691977,0.087385,-0.403589
-0.004485,-0.74473,0.127023,-0.113027,0.112298,0.011663,-0.015521,-0.578416,0.876002,-0.279513,-0.207767,0.451635,0.167191,-0.214047,0.65364,0.087178,-0.540167,0.830383,1.62293,-1.176407,1.518364,-1.692385,-1.990395,2.005422,-3.001696,-1.920471,3.516078,1.63288,-0.209358,-0.088539
-0.027075,-0.750268,0.136953,-0.11731,0.179119,-0.01932,0.018911,-0.604552,0.908407,-0.31031,-0.255639,0.501339,0.102832,-0.267257,0.732062,0.121088,-0.548424,0.832262,1.63408,-1.309431,1.594108,-1.288063,-2.375304,2.576496,-3.098811,-3.040847,3.801691,1.58932,-0.509778,0.19964
-0.058051,-0.760347,0.141311,0.130172,0.263349,-0.030501,0.050211,-0.634103,0.942445,-0.332281,-0.313504,0.561799,0.036057,-0.340494,0.807106,0.15138,-0.562833,0.839228,1.370534,-1.493674,1.708472,-0.905268,-2.703874,2.768978,-3.132007,-3.906855,3.414845,1.298634,-0.77017,0.380325
-0.093081,-0.781746,0.140006,0.407272,0.326379,-0.048064,0.077496,-0.667474,0.980222,-0.345514,-0.36704,0.614875,-0.020528,-0.429771,0.865179,0.177071,-0.581134,0.848694,1.122891,-1.702133,1.914457,-0.463138,-2.472593,2.38301,-2.411913,-4.415439,2.028925,1.051522,-0.9356,0.466804
-0.084904,-0.756532,0.037401,0.375942,0.210515,-0.101032,0.088885,-0.676508,0.992957,-0.335314,-0.466451,0.759242,-0.050405,-0.556109,1.009067,0.208962,-0.559082,0.765951,0.206207,0.774725,-1.192587,0.60381,-6.06503,10.887956,-0.286666,-2.57447,-0.577454,1.016633,1.134488,-3.481349
-0.032134,-0.702775,-0.009874,-0.260554,-0.152825,0.030572,0.076512,-0.631489,0.92298,-0.310266,-0.51923,0.85992,-0.016203,-0.541525,0.986251,0.24911,-0.502137,0.676779,-1.450297,3.293566,-5.183861,2.176022,0.54232,-0.211796,1.687993,0.606961,-1.009781,1.916246,2.855781,-3.865932
0.001709,-0.668605,-0.036058,0.06446,-0.140193,-0.011985,0.037418,-0.545215,0.80863,-0.276347,-0.512884,0.853805,0.015511,-0.527403,0.963911,0.275844,-0.446342,0.602819,-2.520077,4.2127,-5.014303,1.23383,0.14884,-0.312565,1.261844,0.716042,-1.066421,1.121132,2.804184,-3.64513
0.009556,-0.643925,-0.049195,0.096304,-0.141448,-0.018536,-0.020593,-0.455276,0.708865,-0.250384,-0.509207,0.848213,0.043377,-0.512978,0.940832,0.296271,-0.389458,0.533659,-3.030863,4.296501,-4.395935,1.172487,0.17653,-0.253714,1.221402,0.670833,-1.033097,0.706518,2.730589,-3.093078
0.008249,-0.623619,-0.047423,0.062055,-0.164642,-0.001901,-0.086679,-0.368826,0.628026,-0.224912,-0.505747,0.843412,0.069942,-0.500037,0.921003,0.30717,-0.337471,0.479252,-3.316249,3.792408,-3.175282,1.192173,0.182555,-0.201822,1.24351,0.602164,-0.847904,0.349414,2.437933,-2.299248
-0.000255,-0.610357,-0.031981,-0.066144,-0.119721,-0.007982,-0.153941,-0.299296,0.575334,-0.198997,-0.503464,0.840521,0.097036,-0.489581,0.90495,0.307956,-0.29568,0.447997,-3.005699,2.82109,-1.85682,1.280557,0.012319,-0.039734,1.307574,0.416551,-0.683339,-0.310074,1.41488,-0.635538
-0.008615,-0.598973,-0.007338,-0.029067,-0.101636,-0.008261,-0.211483,-0.255259,0.55636,-0.172046,-0.505223,0.842344,0.124494,-0.482133,0.892144,0.29225,-0.277566,0.451357,-2.516068,1.347985,-0.015128,1.266188,-0.173395,0.208413,1.289861,0.295076,-0.542814,-1.176343,0.415239,0.845588
-0.019398,-0.5913,0.0191,-0.134011,-0.048619,-0.013776,-0.256148,-0.242026,0.569903,-0.144833,-0.510949,0.849034,0.151992,-0.477963,0.88291,0.259175,-0.281876,0.486925,-1.766375,0.048166,1.140587,1.344816,-0.380547,0.44469,1.333321,0.128844,-0.35849,-1.92645,-0.866771,2.4355
-0.030078,-0.58468,0.039395,-0.067638,-0.046656,-0.010834,-0.287951,-0.253546,0.60457,-0.117168,-0.52051,0.860361,0.179521,-0.476732,0.876755,0.212213,-0.307799,0.546753,-1.360902,-1.085781,2.011797,1.274858,-0.530555,0.634819,1.27753,0.004085,-0.245163,-2.513699,-1.492819,3.188037
-0.048964,-0.579668,0.058734,-0.010793,0.051687,-0.030324,-0.312365,-0.284835,0.646938,-0.091365,-0.53489,0.877137,0.205277,-0.477833,0.871638,0.152615,-0.351836,0.626656,-1.016928,-1.832315,1.954789,1.204341,-0.84708,0.996504,1.186057,-0.073947,-0.270044,-3.179455,-2.750744,4.343067
