vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos,FR_Hip_vel,FR_Thigh_vel,FR_Calf_vel,FL_Hip_vel,FL_Thigh_vel,FL_Calf_vel,RR_Hip_vel,RR_Thigh_vel,RR_Calf_vel,RL_Hip_vel,RL_Thigh_vel,RL_Calf_vel,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos
0.033248,1.423109,-0.015432,-0.086829,-0.519014,-0.636525,0.078465,-0.132021,0.589268,-0.05793,-0.515551,0.490555,0.054945,-0.562647,0.624902,0.016775,-0.231896,0.751476,0.786322,3.021438,-3.824698,0.636936,2.875093,0.111478,-0.27131,3.282463,-1.462706,0.681328,2.945955,-4.976189,0.049752,-0.215128,0.66472,-0.062944,-0.547694,0.400368,0.021522,-0.542469,0.494836,0.010296,-0.315724,0.845524
0.014125,1.402475,-0.017364,-0.034494,-0.660177,-0.760993,0.09771,-0.039753,0.471792,-0.039729,-0.427536,0.508187,0.043437,-0.463537,0.583946,0.048709,-0.139734,0.596828,0.450706,2.909678,-3.766683,0.599254,2.913469,0.910821,-0.470729,3.380472,-1.134762,1.478574,2.907484,-4.991429,0.071046,-0.122311,0.56336,-0.058347,-0.538304,0.484059,0.066082,-0.585751,0.634835,0.044467,-0.235329,0.724067
-0.00311,1.378293,-0.015947,0.10908,-0.441716,-0.871184,0.100746,0.030949,0.374867,-0.02634,-0.352032,0.544729,0.020683,-0.380382,0.567224,0.10194,-0.075899,0.470531,-0.242224,1.643923,-2.516616,0.338274,2.233839,1.430471,-0.973844,2.255435,0.002462,2.049798,1.169108,-3.246322,0.093313,-0.041921,0.470885,-0.038393,-0.426181,0.506279,0.043829,-0.464376,0.58179,0.059943,-0.142109,0.591558
-0.010676,1.351101,-0.010236,0.273922,-0.024078,-0.944502,0.081242,0.044825,0.331411,-0.01943,-0.29561,0.591802,-0.012875,-0.333663,0.586972,0.166364,-0.086593,0.414768,-1.03222,-0.758961,-0.442196,0.0756,1.467915,1.703858,-1.373731,0.696645,1.369694,2.099014,-1.944122,-0.460472,0.102643,0.0102,0.384245,-0.023384,-0.348751,0.543445,0.021288,-0.377075,0.559789,0.105996,-0.102163,0.474277
-0.006576,1.322322,-0.001718,0.272462,0.290639,-0.973831,0.044171,-0.017047,0.346802,-0.0173,-0.256943,0.646118,-0.052311,-0.32639,0.643722,0.225629,-0.191042,0.440934,-1.329272,-3.168226,1.193442,0.063332,1.077287,1.912922,-1.334807,-0.2577,2.417816,1.781001,-4.840594,1.987098,0.089288,0.016373,0.338866,-0.017652,-0.293844,0.59165,-0.012843,-0.331064,0.582894,0.154103,-0.121985,0.424478
0.007054,1.292901,0.007097,0.343927,0.613115,-0.990943,0.001806,-0.141913,0.393383,-0.019367,-0.23241,0.701006,-0.093476,-0.353823,0.730519,0.269087,-0.375361,0.529554,-1.509926,-4.981058,1.636323,-0.263218,0.541237,1.703262,-1.445077,-1.566511,3.326311,1.117005,-7.338826,3.807495,0.063093,-0.068814,0.353056,-0.013677,-0.252973,0.646571,-0.052538,-0.31864,0.634584,0.196589,-0.257743,0.452678
0.029119,1.263433,0.016287,0.378289,0.83521,-0.993433,-0.043782,-0.311251,0.434943,-0.024528,-0.216374,0.753225,-0.134446,-0.407818,0.83986,0.29723,-0.628461,0.664702,-1.643113,-6.239919,1.009375,-0.232475,0.477121,1.679598,-1.40085,-2.129561,3.941252,0.722182,-9.5454,5.205278,0.006839,-0.170768,0.384594,-0.017894,-0.231717,0.702218,-0.094197,-0.351804,0.728123,0.254935,-0.419185,0.529918
0.050797,1.232048,0.013608,-0.564969,0.379218,-1.238343,-0.043789,-0.50405,0.559929,-0.027647,-0.192806,0.778186,-0.148356,-0.450125,0.906113,0.306431,-0.889711,0.861211,3.426289,-3.461868,3.826096,-0.130003,1.687436,-1.305284,1.188716,0.751685,-2.346966,-1.125473,-5.820549,10.311964,-0.043402,-0.361074,0.419266,-0.019985,-0.215321,0.757139,-0.133722,-0.401751,0.834231,0.278293,-0.711645,0.657255
0.049446,1.18692,-0.010583,-0.8027,-0.461766,-1.547619,-0.000192,-0.449888,0.54858,-0.04256,-0.106942,0.678387,-0.09407,-0.372592,0.755113,0.258366,-0.869314,0.96315,1.521157,1.502205,0.388982,-0.941309,3.608399,-4.527228,2.446927,4.21767,-6.699153,0.061241,6.43461,-4.617122,-0.054867,-0.411452,0.445572,-0.044118,-0.194074,0.720403,-0.104888,-0.436005,0.857093,0.301637,-0.766508,0.745541
0.031349,1.140406,-0.030293,-0.330358,-0.577379,-1.588473,0.038472,-0.401762,0.568766,-0.082235,0.007255,0.527811,-0.01491,-0.226449,0.541063,0.24378,-0.694896,0.843587,0.973118,1.593062,0.769561,-1.513608,3.737069,-5.152754,2.585784,5.1155,-7.222872,-0.796892,5.424369,-3.254428,-0.004026,-0.470147,0.529077,-0.063851,-0.10182,0.629644,-0.06328,-0.358214,0.733806,0.276727,-0.83586,0.873715
0.016413,1.092546,-0.031913,0.164661,-0.309573,-1.622606,0.056483,-0.356516,0.589259,-0.121531,0.099317,0.385214,0.054762,-0.089464,0.34133,0.203717,-0.546619,0.768375,0.34741,1.388017,0.643732,-0.888242,2.266874,-4.174833,2.150366,3.819101,-5.918135,-1.694108,4.474661,-1.802513,0.042732,-0.400495,0.566286,-0.074769,0.002076,0.519549,-0.016467,-0.235939,0.538316,0.246,-0.692777,0.83783
0.011111,1.044191,-0.026127,0.20247,0.069724,-1.589481,0.064489,-0.320568,0.606462,-0.127357,0.129337,0.288127,0.11459,-0.016631,0.20381,0.146903,-0.432932,0.739028,0.260778,0.941293,0.569869,0.51465,-0.351426,-2.279003,1.860337,0.84374,-3.084694,-1.93448,2.944883,-0.109058,0.062239,-0.354837,0.586647,-0.109442,0.07058,0.386287,0.059378,-0.122328,0.343032,0.206843,-0.540673,0.756824
0.016567,0.997167,-0.020391,0.198676,0.363744,-1.526758,0.067766,-0.2944,0.624501,-0.092638,0.070898,0.253969,0.165233,-0.04319,0.159289,0.082483,-0.358466,0.754197,0.023645,0.760845,0.643172,1.735399,-3.423074,-0.190667,1.67072,-2.422338,-0.12957,-2.257516,1.95269,1.128767,0.066723,-0.319301,0.604235,-0.130336,0.09602,0.293077,0.125037,-0.051223,0.216197,0.146771,-0.428079,0.733035
0.031169,0.952261,-0.016919,0.101028,0.672353,-1.440841,0.069014,-0.276748,0.641095,-0.028681,-0.071616,0.266984,0.21733,-0.16003,0.191179,0.01759,-0.324451,0.807823,0.057124,0.400287,0.484824,2.401783,-5.85338,0.786627,1.796818,-5.190255,2.044314,-2.036524,0.337528,2.365449,0.070595,-0.291224,0.620609,-0.104812,-0.002522,0.262926,0.193665,-0.102966,0.179359,0.080224,-0.345482,0.741316
0.05354,0.909322,-0.016732,-0.018855,0.87353,-1.38291,0.068846,-0.263073,0.653278,0.047219,-0.275614,0.293746,0.272307,-0.3442,0.268979,-0.045035,-0.323823,0.890628,0.015419,0.442687,0.289632,2.614267,-7.616677,0.787796,1.892463,-7.00463,2.98709,-1.989813,-0.430232,3.13833,0.070879,-0.275927,0.639589,-0.040286,-0.113875,0.261046,0.228484,-0.194515,0.197014,0.016311,-0.31958,0.804358
0.082674,0.867745,-0.021448,-0.158771,0.860331,-1.390842,0.069804,-0.250013,0.651993,0.127941,-0.535867,0.336444,0.323398,-0.580817,0.390375,-0.101628,-0.351739,0.991443,0.158343,0.618573,-0.323339,3.388785,-9.912521,8.435919,1.186919,-7.912008,9.28414,-1.748274,-0.619134,2.565323,0.072648,-0.261963,0.653112,0.019244,-0.351272,0.283493,0.281677,-0.400312,0.267832,-0.047065,-0.312714,0.883369
0.091092,0.829973,-0.022138,0.295453,-0.113914,-1.248827,0.077455,-0.197197,0.591003,0.133769,-0.667454,0.575521,0.391541,-0.680766,0.6553,-0.133651,-0.321392,0.949794,0.21452,2.977042,-3.753366,0.705626,3.256031,-1.477174,0.28937,1.762536,-1.934514,-0.541617,2.540356,-4.048941,0.076454,-0.259709,0.628799,0.078845,-0.415228,0.281542,0.26428,-0.515724,0.358334,-0.072483,-0.375038,0.943522
0.077018,0.789289,-0.017469,0.167289,-0.691262,-1.379352,0.093133,-0.09956,0.465452,0.139366,-0.538353,0.559441,0.331815,-0.563138,0.582639,-0.135464,-0.220341,0.794851,0.814555,3.396073,-4.371788,0.167924,3.651278,0.179246,-1.282143,3.939676,-2.294363,0.610997,3.995742,-6.051828,0.085551,-0.198608,0.556481,0.159951,-0.524388,0.39259,0.292664,-0.604526,0.475079,-0.080163,-0.346392,0.915749
0.054644,0.748648,-0.015826,0.140769,-0.72064,-1.367773,0.112707,-0.004948,0.338443,0.140718,-0.439258,0.5817,0.285649,-0.450915,0.527426,-0.101457,-0.1005,0.61238,0.419582,2.721095,-3.829259,-0.043028,3.020595,1.119025,-1.66397,3.461714,-1.363586,1.588874,3.733817,-5.772885,0.085517,-0.097263,0.454339,0.141693,-0.537011,0.55702,0.331271,-0.566746,0.58045,-0.117319,-0.20822,0.775799
0.036314,0.708408,-0.013258,0.200823,-0.431265,-1.34662,0.113211,0.049745,0.24886,0.138944,-0.360559,0.626141,0.232265,-0.363845,0.506622,-0.040904,-0.018251,0.46944,-0.404348,0.78958,-2.05188,-0.181187,2.233665,1.690319,-1.982473,2.187786,-0.005838,2.391473,1.445844,-3.537306,0.102784,-0.016935,0.336276,0.144997,-0.437535,0.58214,0.285961,-0.452366,0.521585,-0.092424,-0.10135,0.599992
0.029021,0.66909,-0.007963,0.257541,-0.058913,-1.284166,0.0905,0.032605,0.223488,0.132054,-0.304737,0.6833,0.171343,-0.318394,0.529097,0.042496,-0.029982,0.411716,-0.993649,-1.834296,0.199115,-0.308925,1.533513,2.064179,-2.142842,0.849333,1.43666,3.103056,-2.182209,-0.375027,0.117994,0.029939,0.255532,0.141763,-0.358876,0.627415,0.233124,-0.360871,0.501241,-0.047661,-0.042358,0.472765
0.033254,0.632544,-0.000203,0.374785,0.335959,-1.15316,0.057594,-0.057924,0.252819,0.119278,-0.269738,0.746061,0.107132,-0.315697,0.591094,0.138069,-0.150846,0.443658,-1.172119,-4.006189,1.479976,-0.59634,0.817306,2.026352,-2.134514,-0.675787,2.582156,3.151736,-5.707095,2.331792,0.110105,-0.017136,0.238891,0.137078,-0.300973,0.686259,0.172266,-0.308574,0.516331,0.023313,-0.096338,0.427529
0.046906,0.600691,0.009201,0.357737,0.534744,-0.969553,0.024505,-0.201853,0.302201,0.102577,-0.250259,0.81052,0.047787,-0.342851,0.679866,0.231043,-0.362746,0.542411,-0.96009,-5.458681,1.488777,-0.581254,0.481881,2.118293,-1.873316,-1.207889,3.274577,2.971067,-8.234104,4.040644,0.067238,-0.087523,0.252386,0.121832,-0.268853,0.748213,0.10686,-0.312674,0.587134,0.12513,-0.197564,0.4483
0.067024,0.575489,0.017641,-0.142253,0.759273,-0.756041,0.000094,-0.385966,0.331481,0.084755,-0.240271,0.867057,-0.001502,-0.390354,0.784867,0.314355,-0.647146,0.686764,-0.040491,-6.832776,0.224072,-0.072223,0.247693,1.594883,-0.768031,-1.906916,3.570171,3.017881,-10.159398,5.055701,0.045331,-0.256185,0.286164,0.106952,-0.248973,0.816238,0.046217,-0.336064,0.67232,0.204099,-0.441204,0.538972
0.079526,0.548032,0.017094,0.010462,0.13271,-1.166016,0.020354,-0.494007,0.445492,0.061441,-0.202022,0.857376,-0.024798,-0.40135,0.800206,0.326772,-0.861867,0.949926,-0.549365,2.538757,-0.415775,-0.950316,2.296982,-2.777691,-0.375147,0.941188,-2.649802,-2.147272,-3.690697,9.515086,0.030958,-0.42659,0.295802,0.083675,-0.241112,0.863807,-0.000642,-0.389025,0.777578,0.3135,-0.73193,0.693314
0.062049,0.50739,-0.013354,-1.670617,-1.012824,-1.33109,0.056239,-0.428353,0.464931,0.058824,-0.107263,0.751611,-0.007672,-0.320575,0.659223,0.285977,-0.788258,0.977151,2.056078,1.440555,1.20954,0.590046,3.70164,-4.230451,1.517935,3.75917,-5.747324,1.019451,6.915093,-5.018497,0.006043,-0.406326,0.33359,0.069321,-0.213545,0.786696,0.023088,-0.413275,0.750924,0.306872,-0.667831,0.719029
0.034942,0.472981,-0.044527,-0.480167,-0.736412,-1.03739,0.088557,-0.374007,0.50779,0.063051,-0.003947,0.617812,0.026165,-0.205852,0.473178,0.283592,-0.608027,0.849156,0.444479,1.638876,1.436844,-0.036612,3.096724,-4.364647,0.665876,3.537205,-6.018415,-0.513239,5.130494,-3.020477,0.056099,-0.425572,0.456623,0.064783,-0.101883,0.732767,-0.008359,-0.32439,0.644761,0.276253,-0.788427,0.974229
0.017674,0.446169,-0.047701,0.241516,-0.297524,-0.81081,0.089296,-0.326934,0.5452,0.066636,0.065483,0.502459,0.034306,-0.126071,0.31501,0.252899,-0.477243,0.788319,-0.366778,1.408522,1.149596,0.383283,1.381088,-3.241597,0.012248,1.615973,-4.359753,-1.283805,3.377048,-0.8636,0.096068,-0.374657,0.50318,0.079201,-0.003135,0.608802,0.012887,-0.228933,0.470407,0.287495,-0.606798,0.838621
0.014082,0.424628,-0.036736,0.443582,0.10707,-0.638276,0.072317,-0.287719,0.577499,0.092338,0.066612,0.433188,0.031763,-0.120228,0.227346,0.206706,-0.396206,0.78541,-0.693894,1.178534,1.093533,1.31874,-1.325032,-1.398755,-0.10606,-1.235915,-1.447797,-1.645049,2.048929,0.655619,0.092829,-0.325818,0.544331,0.07288,0.046661,0.503708,0.04151,-0.146248,0.319722,0.255138,-0.473271,0.781703
0.0224,0.407682,-0.025248,0.296979,0.486356,-0.472634,0.052402,-0.259651,0.609299,0.143984,-0.017144,0.414863,0.031609,-0.203801,0.23102,0.161052,-0.36049,0.828236,-0.548853,0.644221,1.071925,2.072118,-4.098165,-0.047978,0.138875,-4.200635,1.532481,-1.30702,0.328357,2.116385,0.075967,-0.284411,0.576108,0.087354,0.005863,0.441967,0.053781,-0.169145,0.248496,0.208235,-0.384252,0.77142
0.040007,0.394944,-0.019828,0.055948,0.70738,-0.349726,0.036137,-0.240197,0.6434,0.213267,-0.176197,0.425561,0.038538,-0.362667,0.308913,0.12412,-0.359205,0.903769,-0.451265,0.56112,1.163109,2.524682,-6.367484,0.570934,0.392282,-6.209955,3.406711,-1.068591,-0.348628,2.87229,0.052938,-0.258158,0.607882,0.136324,-0.060817,0.412816,0.041358,-0.236795,0.243307,0.160123,-0.356394,0.824468
0.065891,0.385746,-0.023952,-0.210615,1.065596,-0.229291,0.028594,-0.22732,0.672938,0.292744,-0.398138,0.437248,0.05248,-0.578415,0.434331,0.101353,-0.388445,1.002807,-0.151317,0.26048,0.791941,2.614516,-8.375357,0.021077,0.309608,-8.254483,5.022722,-0.652942,-1.593341,3.687239,0.036441,-0.23741,0.642242,0.194511,-0.257623,0.419975,0.051398,-0.411667,0.316326,0.122252,-0.350167,0.896417
0.090945,0.379232,-0.035677,0.023627,0.318506,-0.054359,0.029862,-0.21072,0.687438,0.349925,-0.664514,0.5507,0.072733,-0.807231,0.6633,0.073998,-0.39823,1.011752,-0.034353,1.178303,-0.874612,-1.270187,-7.606494,10.483686,2.41323,-3.976062,9.581293,-1.651705,1.45932,-3.642701,0.028236,-0.22656,0.673255,0.273513,-0.451801,0.418875,0.036116,-0.627378,0.438087,0.100359,-0.385142,1.001279
0.089109,0.380042,-0.035773,-0.295133,-0.305219,0.040285,0.03368,-0.144916,0.604789,0.293643,-0.697643,0.673155,0.085028,-0.754651,0.700674,0.028519,-0.310734,0.851395,0.591453,2.732659,-3.785089,0.053476,4.88366,-1.834886,0.029554,3.991225,-1.89595,-1.110488,3.775087,-6.155742,0.036161,-0.232987,0.623781,0.305275,-0.450144,0.392941,0.028749,-0.683114,0.539484,0.049735,-0.408906,0.958288
0.073343,0.382083,-0.042537,-0.169945,-0.673977,0.051486,0.055422,-0.052665,0.475938,0.28356,-0.595786,0.644703,0.080175,-0.6435,0.649558,-0.000992,-0.180227,0.658088,0.655947,3.11562,-4.416806,-0.332973,2.990731,-0.296617,-0.205436,3.856692,-1.613129,-0.774607,4.590226,-6.410645,0.034062,-0.136524,0.585885,0.283125,-0.707375,0.67846,0.08749,-0.769262,0.701276,0.035481,-0.301958,0.843872
0.052409,0.385218,-0.045599,-0.017245,-0.681544,0.076426,0.06563,0.027275,0.355734,0.27209,-0.513301,0.650706,0.075497,-0.528777,0.608368,-0.016845,-0.051508,0.479436,-0.010545,2.049276,-3.467151,-0.399592,2.41381,0.648373,-0.114598,3.631192,-1.065262,-0.307695,3.714785,-5.331761,0.043481,-0.055416,0.461451,0.282694,-0.595478,0.637853,0.07795,-0.647206,0.647566,0.014965,-0.174326,0.650205
0.03551,0.388633,-0.043614,0.123688,-0.442916,0.085411,0.053706,0.056677,0.278241,0.258557,-0.450091,0.678028,0.069294,-0.432654,0.593218,-0.017193,0.022097,0.352458,-0.726424,-0.210337,-1.618706,-0.426456,1.805047,1.204319,-0.157955,2.82038,-0.00602,0.325641,0.984653,-3.003195,0.065029,0.012453,0.357153,0.272687,-0.51234,0.648173,0.076086,-0.528227,0.604827,-0.015556,-0.061529,0.476352
0.028002,0.391799,-0.038395,0.222319,-0.063617,0.09661,0.024386,0.006949,0.259794,0.244513,-0.405317,0.716792,0.062101,-0.368693,0.613054,0.000853,-0.004928,0.304814,-1.132655,-2.972637,0.1654,-0.486326,1.124767,1.397051,-0.303164,1.362833,1.247953,0.799603,-2.696343,-0.298812,0.067077,0.009495,0.289482,0.259091,-0.447042,0.675469,0.070089,-0.425921,0.582311,-0.025243,-0.0223,0.357775
0.030252,0.395224,-0.030333,0.33666,0.182251,0.127416,-0.010726,-0.116812,0.281484,0.23138,-0.376663,0.763966,0.055534,-0.335409,0.662159,0.029127,-0.132432,0.327884,-1.185246,-5.103417,1.073572,-0.46834,0.765739,1.641621,-0.255945,0.752782,2.006507,1.015974,-5.584789,1.642092,0.037842,-0.029572,0.262164,0.244857,-0.404129,0.716049,0.062667,-0.365309,0.608561,-0.008753,-0.042711,0.310701
0.0405,0.399689,-0.017736,0.498254,0.505706,0.185435,-0.045557,-0.296644,0.314268,0.216014,-0.360659,0.811541,0.04795,-0.327922,0.73088,0.060533,-0.339647,0.401116,-1.122138,-6.779782,0.892246,-0.553772,0.295444,1.487441,-0.255915,-0.312884,2.549293,1.124199,-8.193441,3.22586,0.013146,-0.179929,0.282051,0.231608,-0.37401,0.763797,0.055997,-0.326349,0.652689,0.013095,-0.194666,0.33206
0.05825,0.406128,0.00239,0.973054,0.477002,0.190802,-0.08379,-0.525903,0.359535,0.19569,-0.351163,0.852051,0.037985,-0.337092,0.807836,0.0907,-0.614822,0.537791,-1.796234,-8.437357,8.121791,-1.250568,0.691547,0.721487,-0.670247,0.093748,1.856759,-0.516931,-8.389955,8.816784,-0.03216,-0.334186,0.303826,0.216753,-0.360071,0.812088,0.048597,-0.325184,0.728638,0.061227,-0.383683,0.396845
0.061376,0.404835,0.02053,0.079974,-0.308604,-0.130303,-0.070131,-0.605614,0.523684,0.157752,-0.297191,0.797177,0.037493,-0.287859,0.746785,0.036302,-0.711447,0.740504,-0.151659,4.539205,-1.147205,-0.725672,2.66206,-3.437681,0.709972,3.064805,-4.504389,0.754615,3.794713,-1.447599,-0.059053,-0.454363,0.304416,0.178862,-0.355688,0.805362,0.051694,-0.346053,0.756934,0.086631,-0.564559,0.488679
0.046142,0.399642,0.014616,-0.309842,-0.649358,-0.171543,-0.05601,-0.512099,0.518651,0.141823,-0.210285,0.674056,0.069697,-0.181774,0.583626,0.048812,-0.596013,0.693458,0.647556,2.543964,0.348632,-0.402406,3.065859,-4.524699,1.16488,3.903176,-6.055347,0.408101,3.640104,-1.55739,-0.076365,-0.599605,0.518407,0.15923,-0.300496,0.775161,0.043947,-0.288213,0.722659,0.05023,-0.689131,0.70638
0.026112,0.39365,0.005638,-0.217567,-0.63166,-0.19723,-0.036943,-0.436367,0.537419,0.13354,-0.122729,0.541051,0.094794,-0.070977,0.408367,0.05982,-0.484681,0.654408,0.556038,2.351286,0.794984,-0.192991,2.602856,-4.160348,0.41922,3.219781,-5.354452,0.287595,3.498032,-0.890311,-0.061,-0.513015,0.510326,0.151023,-0.207715,0.65114,0.055308,-0.179904,0.561395,0.044848,-0.607202,0.696815
0.011019,0.387924,0.002795,-0.005932,-0.365158,-0.164878,-0.025014,-0.372388,0.56458,0.129198,-0.066562,0.434984,0.091479,-0.006462,0.27875,0.064048,-0.394852,0.645133,0.342395,1.966336,0.955335,-0.063399,0.991404,-2.774008,-0.589793,0.897696,-3.114007,0.022806,2.528517,0.245378,-0.035928,-0.43571,0.535855,0.136058,-0.130191,0.539171,0.088786,-0.08066,0.407094,0.060534,-0.484045,0.650589
0.005769,0.383786,0.004328,0.090256,0.020864,-0.101037,-0.018609,-0.322039,0.595429,0.129121,-0.074991,0.381522,0.06019,-0.032535,0.234833,0.06412,-0.340641,0.673762,0.098836,1.396864,1.193542,0.037066,-1.529366,-0.891351,-1.406792,-2.593172,0.122758,0.015684,1.06041,1.589506,-0.022999,-0.370359,0.563777,0.120239,-0.103917,0.444177,0.095006,-0.043635,0.288355,0.065341,-0.387758,0.634284
0.010651,0.381767,0.005824,0.002767,0.293321,-0.034558,-0.014153,-0.283824,0.630561,0.131562,-0.158009,0.378521,0.011858,-0.157209,0.281899,0.065068,-0.321749,0.736686,0.1579,1.10548,1.233529,0.093904,-3.830768,0.463678,-1.73985,-5.493654,2.779954,0.07226,0.191515,2.531988,-0.018388,-0.32062,0.594496,0.116004,-0.113241,0.390087,0.066854,-0.069202,0.247721,0.063856,-0.336364,0.668767
0.024417,0.38149,0.004493,-0.14444,0.638189,0.008684,-0.007388,-0.256618,0.664024,0.132785,-0.301084,0.397409,-0.041573,-0.358841,0.396645,0.069223,-0.334268,0.825123,0.272385,0.713472,1.140074,0.115878,-5.587207,0.668759,-1.84985,-7.927597,4.900687,0.342215,-1.045953,3.380743,-0.013586,-0.281053,0.630233,0.106434,-0.222399,0.388214,0.022461,-0.217625,0.296062,0.065377,-0.311491,0.726276
0.048628,0.382807,-0.00509,-0.458133,0.930326,0.093926,0.005162,-0.235654,0.692581,0.145108,-0.489912,0.414009,-0.102925,-0.634855,0.583611,0.083034,-0.375633,0.935323,0.449019,0.662994,0.914701,0.625353,-6.907474,0.30509,-2.207501,-10.06975,7.268049,0.595326,-1.672787,3.914886,-0.00843,-0.255666,0.664616,0.129088,-0.335572,0.400856,-0.051479,-0.402917,0.400712,0.068383,-0.330684,0.822343
0.062083,0.393123,-0.014533,-0.27432,-0.014098,0.582445,0.027495,-0.199758,0.681567,0.095984,-0.656404,0.579643,-0.08349,-0.791989,0.81033,0.069269,-0.356585,0.915915,0.957485,2.174003,-2.443215,-1.088907,0.87327,-2.765545,0.948697,2.783743,-2.395817,-1.374914,3.149027,-5.242625,0.004686,-0.236758,0.693047,0.142975,-0.532445,0.413069,-0.130352,-0.712984,0.578981,0.078637,-0.36516,0.921019
0.054555,0.413859,-0.019819,-0.110739,-0.54329,0.778775,0.063311,-0.117733,0.570383,0.096677,-0.566064,0.555695,-0.066361,-0.670226,0.754808,0.00251,-0.225569,0.714114,1.416852,3.240465,-4.514035,-0.393179,2.187315,-0.076657,0.636421,4.009571,-1.932357,-2.854654,5.416783,-7.663127,0.036401,-0.201939,0.642988,0.14166,-0.570269,0.469301,-0.106696,-0.743957,0.729639,0.032754,-0.342986,0.879221
0.035292,0.442105,-0.019779,0.037666,-0.697912,1.059453,0.104633,-0.017724,0.430288,0.081545,-0.498466,0.562881,-0.041459,-0.536544,0.693942,-0.090043,-0.054188,0.486003,1.207413,3.171112,-4.571736,-0.623261,2.139464,0.441223,0.934843,4.560686,-1.828922,-3.199211,5.622697,-7.291367,0.071645,-0.106813,0.53531,0.094171,-0.585967,0.54627,-0.064756,-0.692644,0.761098,-0.016791,-0.206092,0.691743
0.017841,0.477978,-0.017248,0.062898,-0.481869,1.276711,0.132918,0.058388,0.309673,0.062011,-0.442936,0.579905,-0.007299,-0.409863,0.653781,-0.181408,0.089972,0.290907,0.614827,1.703591,-3.310351,-0.627052,1.613591,0.651305,1.328901,3.862424,-0.799467,-2.795695,3.716161,-5.54206,0.105723,-0.024701,0.426285,0.08103,-0.497529,0.559495,-0.041903,-0.537271,0.690818,-0.091345,-0.062143,0.480493
0.009896,0.518259,-0.014528,0.062462,-0.085134,1.367927,0.137942,0.068732,0.243409,0.043786,-0.402486,0.599084,0.037491,-0.314177,0.651237,-0.250504,0.144071,0.170695,-0.204401,-1.035576,-1.163153,-0.56098,1.091928,0.679137,1.622398,2.468351,0.615817,-1.779691,-0.202137,-2.45659,0.141476,0.023184,0.314285,0.060646,-0.44014,0.575879,-0.007322,-0.404008,0.643493,-0.188496,0.048731,0.292747
0.01229,0.560271,-0.012089,0.094537,0.192829,1.42423,0.123264,-0.005441,0.237978,0.029516,-0.373807,0.619544,0.091109,-0.255683,0.688388,-0.291402,0.078671,0.141057,-0.724516,-3.726821,0.559465,-0.431278,0.806241,0.713394,1.869411,1.422286,1.795,-1.129525,-3.875858,0.223583,0.151602,0.032004,0.248789,0.041725,-0.401134,0.596767,0.037724,-0.308638,0.644946,-0.261599,0.101409,0.181451
0.02326,0.60402,-0.007952,0.10906,0.50031,1.494085,0.100983,-0.148705,0.263182,0.017515,-0.35549,0.637913,0.148077,-0.234794,0.757883,-0.322137,-0.083448,0.176768,-0.641468,-5.614161,0.837689,-0.312101,0.437711,0.587334,1.976131,0.102314,2.752916,-0.949453,-6.666872,1.906154,0.14946,-0.074662,0.245295,0.025917,-0.371099,0.61637,0.092963,-0.241863,0.675189,-0.319549,0.0117,0.15717
0.041653,0.650723,-0.002692,0.154612,0.708219,1.613051,0.08762,-0.337921,0.278051,0.008496,-0.342881,0.649075,0.210491,-0.245164,0.85319,-0.351661,-0.31173,0.244239,-0.193151,-6.911011,-0.026784,-0.284297,0.362937,0.179449,2.139411,-0.823215,3.571978,-1.008591,-8.477962,2.470637,0.123042,-0.186605,0.254165,0.015487,-0.354642,0.636568,0.149125,-0.229634,0.754414,-0.336108,-0.119891,0.177689
0.062972,0.701209,0.008552,0.635922,0.425123,1.680602,0.059502,-0.563988,0.404202,-0.005916,-0.328001,0.64119,0.262106,-0.27195,0.939177,-0.38639,-0.577062,0.419838,-1.107,-5.781004,9.912386,-1.132237,1.096196,-1.132914,0.578859,0.239559,0.075099,-1.570708,-7.293977,10.483265,0.131235,-0.399689,0.264161,0.00292,-0.342213,0.650335,0.210602,-0.232913,0.844849,-0.366936,-0.371459,0.238236
0.059742,0.751916,0.018348,-0.294924,-0.559278,1.820413,0.042745,-0.526755,0.484798,-0.034613,-0.257632,0.562509,0.265627,-0.212516,0.863985,-0.397635,-0.645178,0.598299,-0.357621,4.355442,-0.124156,-0.781521,3.232345,-3.602439,0.041329,3.388062,-4.282806,2.85124,4.460374,-3.146185,0.06618,-0.417426,0.264673,-0.012524,-0.334531,0.621207,0.209861,-0.292429,0.89967,-0.337812,-0.461456,0.321051
