vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_hip_pos,FR_thigh_pos,FR_calf_pos,FL_hip_pos,FL_thigh_pos,FL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,FR_hip_vel,FR_thigh_vel,FR_calf_vel,FL_hip_vel,FL_thigh_vel,FL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel
-1.439981,0.140741,-0.084139,-0.021194,0.35384,-0.142825,-0.222379,-0.457047,0.305557,-0.143914,-0.323761,0.744812,0.048433,-0.344558,0.802627,0.410259,-0.384158,0.163611,-1.089066,5.04062,-3.405554,-0.29832,-2.321679,-1.886608,-0.094507,-1.602162,-3.016113,2.183849,5.034393,-2.506326
-1.443978,0.165057,-0.030081,-0.049213,0.370725,-0.167794,-0.23606,-0.358664,0.255932,-0.150557,-0.37578,0.714079,0.045911,-0.38308,0.749668,0.441535,-0.288313,0.134036,-0.268002,4.711161,-1.540267,-0.328045,-2.824127,-1.233106,-0.157414,-2.214012,-2.278605,0.973293,4.58265,-0.569194
-1.452184,0.187857,0.025691,-0.049485,0.350053,-0.152036,-0.234015,-0.271412,0.244974,-0.157613,-0.43695,0.696131,0.042834,-0.433121,0.711783,0.450752,-0.203072,0.142211,0.4125,4.052712,0.304394,-0.355359,-3.243475,-0.603442,-0.152608,-2.748085,-1.532767,0.039911,3.99851,1.215202
-1.463738,0.208907,0.06673,-0.013652,0.280214,-0.153981,-0.217299,-0.19664,0.269316,-0.165347,-0.504953,0.689701,0.038658,-0.493257,0.689266,0.439781,-0.128119,0.182629,1.248238,3.42544,2.04944,-0.399361,-3.516635,-0.081703,-0.272301,-3.227306,-0.737443,-1.086574,3.537786,2.70312
-1.477896,0.226256,0.109954,-0.026904,0.18604,-0.142685,-0.185849,-0.136671,0.326873,-0.173842,-0.577107,0.693284,0.033917,-0.562103,0.682596,0.410106,-0.064451,0.251548,1.807487,2.639197,3.574335,-0.406941,-3.689942,0.401916,-0.233139,-3.645993,0.075594,-1.784719,2.900017,4.05089
-1.492403,0.240006,0.136876,-0.092557,-0.034988,-0.179808,-0.142975,-0.091701,0.415837,-0.18189,-0.649798,0.70365,0.029447,-0.638444,0.694446,0.363547,-0.008527,0.34313,2.467683,1.832614,5.28705,-0.366579,-3.558767,0.592531,-0.194841,-3.967418,1.098487,-2.882267,2.626426,5.140633
-1.508967,0.246227,0.177619,-0.468233,-0.287939,-0.172493,-0.091184,-0.064491,0.533415,-0.186202,-0.718834,0.716861,0.029582,-0.721693,0.728933,0.301684,0.034728,0.460625,2.542017,1.042533,6.210981,-0.030721,-3.306212,0.665368,0.239002,-4.348844,2.358752,-3.130698,1.876014,6.369609
-1.467414,0.229644,0.106645,-0.395468,-0.64947,-0.128811,-0.044765,-0.057957,0.681372,-0.185947,-0.769626,0.71667,0.03302,-0.797422,0.777727,0.228579,0.074225,0.589574,2.313424,-1.473618,9.538267,0.151281,-1.520399,-1.253728,0.437044,-2.161855,0.673971,-3.392733,1.324915,6.506156
-1.43852,0.212591,-0.02189,-0.180771,-0.500723,-0.049043,-0.006108,-0.136025,0.898546,-0.194015,-0.780545,0.66647,0.044035,-0.810437,0.752072,0.172481,0.071438,0.699437,1.646911,-5.730736,11.392999,-0.837426,0.742376,-3.840239,0.967961,0.612661,-2.750557,-2.140575,-1.487847,4.544977
-1.458961,0.222825,-0.169497,-0.545521,0.005867,0.144887,0.005248,-0.267452,1.050029,-0.226552,-0.73031,0.55503,0.076544,-0.771858,0.662482,0.15385,0.014578,0.754961,-0.583288,-6.209967,-0.70731,-1.57612,2.884215,-5.820132,2.194809,2.845879,-5.830833,0.838319,-4.554387,1.591689
-1.448027,0.164824,-0.193586,0.125245,0.174431,0.164958,-0.000743,-0.320993,0.985432,-0.275432,-0.649599,0.428518,0.116422,-0.697311,0.540525,0.18574,-0.108543,0.771651,-0.219799,-0.039025,-4.09381,-3.039735,4.56835,-6.154987,1.757695,4.227068,-6.038791,2.222696,-7.789675,0.42283
-1.49932,0.045862,-0.1989,0.668441,-0.086989,0.178302,-0.012402,-0.329961,0.90666,-0.346687,-0.53343,0.302356,0.154925,-0.604776,0.430145,0.235859,-0.273529,0.78085,-0.899866,-0.777554,-3.550799,-3.826585,6.207433,-5.711791,1.878739,5.145021,-5.535508,1.9257,-0.784062,-6.7642
-1.454947,0.062801,-0.126617,-0.112661,0.287499,0.195662,-0.022022,-0.350048,0.839059,-0.412375,-0.401746,0.198239,0.19505,-0.499753,0.339435,0.221542,-0.290173,0.726904,-0.131367,-1.173612,-3.598117,-2.388871,5.782358,-3.920899,2.028022,5.104179,-3.950323,0.222522,-2.148715,-2.192562
-1.460117,0.037844,-0.048789,-0.13124,0.528663,0.161927,-0.022527,-0.379818,0.770482,-0.444954,-0.319236,0.155207,0.231612,-0.403723,0.269561,0.225527,-0.348982,0.70039,0.032315,-1.887789,-3.052023,-1.30762,3.801739,-1.277605,1.544862,4.599111,-2.655369,0.136228,-3.231655,-0.980687
-1.461992,0.010311,-0.00088,0.017043,0.44043,0.148212,-0.023809,-0.423781,0.718921,-0.457925,-0.246863,0.150427,0.249338,-0.314382,0.237649,0.227299,-0.416129,0.685246,-0.039652,-2.507707,-2.096103,-0.172689,3.525943,0.619223,0.418994,4.182637,-0.566055,0.075422,-3.439707,-0.550479
-1.469247,-0.014772,0.047384,0.059402,0.313536,0.136172,-0.026255,-0.478932,0.686345,-0.45224,-0.176545,0.178012,0.249352,-0.23615,0.245898,0.228622,-0.485713,0.678321,-0.060837,-3.016782,-1.166856,0.709338,3.352297,2.128674,-0.311054,3.60374,1.253184,0.056784,-3.587437,-0.121277
-1.482482,-0.035551,0.08441,0.054025,0.177448,0.151037,-0.027788,-0.543383,0.671796,-0.425067,-0.110619,0.233691,0.233212,-0.169423,0.289214,0.230492,-0.557646,0.679605,-0.073429,-3.417629,-0.32485,1.880635,3.071523,3.451262,-1.199822,2.981475,2.985617,0.13315,-3.642813,0.264998
-1.501263,-0.052627,0.123721,0.089006,0.029861,0.151273,-0.029005,-0.616167,0.675009,-0.379426,-0.05423,0.315517,0.203818,-0.117713,0.364349,0.233154,-0.631145,0.688981,-0.078669,-3.821432,0.611431,2.620698,2.553724,4.677553,-1.676904,2.247373,4.397549,0.096544,-3.708223,0.646887
-1.518901,-0.065473,0.148366,0.189814,-0.237059,0.189646,-0.030992,-0.695297,0.69874,-0.311021,-0.003629,0.418284,0.162953,-0.07985,0.470268,0.235629,-0.701581,0.702022,-0.184179,-4.11195,1.71508,3.923229,2.103273,5.840274,-2.281952,1.475612,5.977553,0.075019,-3.441577,0.722623
-1.540483,-0.072351,0.183688,0.503569,-0.517745,0.181432,-0.038079,-0.781298,0.7471,-0.234052,0.030189,0.545785,0.120725,-0.056283,0.594075,0.233386,-0.768179,0.71766,-0.470241,-4.443462,3.07181,3.99902,1.464877,6.683954,-1.976151,1.007477,6.336399,-0.222145,-3.188017,0.773853
-1.484713,-0.035134,0.053151,0.469173,-0.543107,0.066238,-0.052228,-0.832543,0.77208,-0.162025,0.047931,0.67614,0.076847,-0.087012,0.779209,0.223077,-0.803073,0.699694,-1.218758,-1.375708,-0.607014,2.954222,-0.743864,6.251944,-2.409206,-3.95511,10.876839,-0.446801,-1.344124,-1.582584
-1.457626,-0.026617,-0.084885,0.277505,-0.414806,-0.013334,-0.076396,-0.821146,0.719574,-0.115944,0.018364,0.759047,0.040118,-0.213652,1.012273,0.235338,-0.778909,0.615062,-1.677126,1.774101,-4.112465,1.225472,-2.990169,3.100994,-1.635072,-8.109583,11.055908,0.782162,1.962951,-4.68929
-1.453989,-0.02515,-0.188545,-0.167955,-0.051011,-0.048975,-0.11821,-0.765969,0.609523,-0.122261,-0.074251,0.788308,0.034036,-0.301244,1.00534,0.269255,-0.711026,0.491733,-1.604028,3.892537,-6.091802,-0.828504,-5.754485,0.607144,0.061523,0.066001,-3.01409,2.988693,4.739672,-6.878445
-1.449839,0.060882,-0.137553,-0.399688,-0.16103,-0.091113,-0.151768,-0.681236,0.495175,-0.160192,-0.235177,0.808848,0.040323,-0.310698,0.934364,0.334177,-0.605424,0.357216,-2.090446,4.567738,-4.778526,-2.624687,-9.882693,2.358734,0.232794,-0.824453,-3.122836,3.620093,6.846141,-7.450778
-1.453887,0.095909,-0.126519,-0.217876,0.124115,-0.153313,-0.18947,-0.581099,0.393387,-0.170391,-0.289003,0.761744,0.0486,-0.331581,0.871195,0.403211,-0.482482,0.241656,-1.845985,5.147163,-4.87396,0.653257,-1.245254,-1.995988,0.207544,-1.095016,-3.142967,2.555942,5.381132,-4.300447
-1.441622,0.110443,-0.065696,0.067401,0.341557,-0.153173,-0.222103,-0.480219,0.311462,-0.17392,-0.330773,0.720635,0.04853,-0.35991,0.809551,0.444424,-0.382671,0.17744,-1.456296,4.920864,-3.405346,-0.33313,-2.609972,-1.636339,-0.184439,-1.731022,-2.90093,1.763478,4.666238,-2.293128
-1.446142,0.135639,-0.019177,0.060735,0.363789,-0.166632,-0.2448,-0.384245,0.260419,-0.180431,-0.388075,0.696119,0.045397,-0.40002,0.758553,0.471877,-0.294235,0.151416,-0.652146,4.798587,-1.732184,-0.417584,-3.018782,-0.94954,-0.132142,-2.237541,-2.272662,0.710373,4.302922,-0.43397
-1.457759,0.156557,0.028626,0.022905,0.350769,-0.134044,-0.248423,-0.29494,0.246525,-0.187083,-0.453678,0.683998,0.041806,-0.45032,0.72158,0.476547,-0.213536,0.161292,0.221706,4.194731,0.165948,-0.312781,-3.441211,-0.324209,-0.158182,-2.740871,-1.500696,-0.135873,3.835556,1.252254
-1.466811,0.176676,0.062263,0.046977,0.260778,-0.149747,-0.23534,-0.216624,0.267789,-0.194175,-0.525011,0.682784,0.038123,-0.510281,0.699403,0.463704,-0.140323,0.201309,1.1211,3.723392,1.911941,-0.39398,-3.569699,0.119806,-0.195252,-3.168985,-0.749678,-1.2843,3.675694,2.555607
-1.477803,0.190856,0.102332,-0.01724,0.17573,-0.140691,-0.205312,-0.150717,0.323596,-0.201703,-0.599063,0.690133,0.033764,-0.578451,0.693309,0.428213,-0.074966,0.268598,1.776571,2.927093,3.485997,-0.360298,-3.762661,0.574732,-0.162476,-3.602397,0.087784,-2.055004,2.889305,4.033199
-1.48833,0.202607,0.122694,-0.088011,-0.064683,-0.190459,-0.163949,-0.099645,0.409421,-0.208193,-0.67365,0.704318,0.031118,-0.654394,0.705234,0.379315,-0.020422,0.35938,2.448326,2.265221,5.14969,-0.312637,-3.549987,0.695959,-0.094405,-3.91171,1.098213,-3.042863,2.868375,4.815696
-1.500564,0.210457,0.159651,-0.378639,-0.303378,-0.175059,-0.110076,-0.06583,0.52927,-0.212337,-0.742723,0.71952,0.031247,-0.736038,0.739689,0.309296,0.026347,0.472308,2.684949,1.26378,6.406394,-0.059653,-3.327429,0.802746,0.208953,-4.239171,2.303519,-3.565126,1.810042,6.326943
-1.450769,0.196278,0.095499,-0.385789,-0.629858,-0.141327,-0.063702,-0.0518,0.675258,-0.211764,-0.793755,0.719431,0.037687,-0.811704,0.788506,0.238553,0.057734,0.602832,2.200085,-0.974647,9.935756,-0.061143,-1.339446,-1.559535,0.55877,-2.16855,0.721049,-3.53554,0.76139,6.95469
-1.401292,0.184071,-0.048879,-0.033818,-0.605288,-0.140073,-0.025978,-0.114061,0.905881,-0.224727,-0.798348,0.662987,0.055663,-0.826077,0.762655,0.171125,0.03942,0.739845,1.38611,-4.895451,12.531718,-1.590222,1.91023,-5.037838,1.156656,0.790508,-3.050624,-3.214477,-1.908924,5.687719
-1.414812,0.196728,-0.213765,-0.416448,-0.129423,0.022303,-0.015702,-0.212711,1.04772,-0.260282,-0.740108,0.550218,0.09083,-0.783765,0.667556,0.129289,-0.031771,0.830715,-0.489022,-4.71053,-0.129868,-2.1694,3.943479,-6.487392,2.147391,2.962166,-5.777654,-0.819187,-4.897085,3.165387
-1.432902,0.168573,-0.282542,0.024552,0.134702,0.090888,-0.021271,-0.297762,1.00228,-0.306979,-0.653519,0.425367,0.134272,-0.710203,0.544163,0.141462,-0.158123,0.880247,0.130167,0.448054,-3.917639,-3.27485,5.27748,-6.484052,1.79695,4.374774,-6.247818,1.126157,-7.528089,2.143687
-1.400319,0.077015,-0.247362,0.428261,-0.032227,0.129341,-0.030714,-0.29717,0.919393,-0.377665,-0.533683,0.300777,0.166203,-0.615131,0.431165,0.161463,-0.250255,0.86051,-0.604938,-0.3099,-4.101563,-3.657757,6.78057,-6.026743,1.750116,5.16181,-5.277853,-1.1627,0.01776,-3.105116
-1.377779,0.071668,-0.150597,0.15066,0.344245,0.19249,-0.038939,-0.308713,0.838304,-0.432123,-0.422318,0.215964,0.203649,-0.51035,0.328494,0.152964,-0.270694,0.801425,-0.33518,-0.857192,-3.772417,-1.99651,4.81414,-2.984006,1.708701,5.207642,-4.584614,-0.113946,-1.591352,-2.636044
-1.370677,0.044405,-0.076413,0.134485,0.35161,0.155206,-0.044813,-0.333517,0.77034,-0.463723,-0.329268,0.17438,0.234237,-0.410581,0.256911,0.15201,-0.308953,0.755939,-0.29267,-1.533977,-3.008166,-1.190232,4.464405,-1.220154,1.39639,4.766691,-2.685304,-0.056438,-2.170505,-1.923614
-1.365546,0.02119,-0.014356,0.095665,0.30518,0.160011,-0.04952,-0.370153,0.718788,-0.474213,-0.245211,0.169691,0.255937,-0.319501,0.223303,0.151942,-0.356478,0.724177,-0.226419,-2.054607,-2.194133,0.161253,4.006043,0.583192,0.716349,4.352153,-0.734811,-0.001526,-2.530363,-1.297295
-1.362628,0.005624,0.04769,0.082417,0.253705,0.136399,-0.052805,-0.417123,0.683324,-0.460079,-0.173323,0.198982,0.263832,-0.239748,0.227512,0.152478,-0.411114,0.704423,-0.119156,-2.597932,-1.379391,1.129731,3.28373,2.164754,0.114479,3.672263,1.021943,0.028038,-2.876834,-0.727692
-1.36234,-0.006994,0.091901,0.059511,0.150323,0.131618,-0.055044,-0.473091,0.66374,-0.426213,-0.113097,0.255742,0.258091,-0.17182,0.264609,0.153498,-0.470453,0.694481,-0.061158,-2.988836,-0.591165,2.176027,2.752111,3.433747,-0.651716,3.113331,2.606747,0.055217,-3.030586,-0.299399
-1.362639,-0.014777,0.131671,0.071421,0.012737,0.127999,-0.057028,-0.53615,0.659805,-0.373955,-0.065064,0.336627,0.238851,-0.116472,0.331579,0.155041,-0.531382,0.692288,-0.084434,-3.318263,0.215248,2.949014,2.123615,4.533306,-1.212595,2.473188,3.978608,0.051671,-3.056355,0.035829
-1.360737,-0.020871,0.157001,0.127723,-0.226944,0.144441,-0.059146,-0.604859,0.673714,-0.306786,-0.026517,0.436114,0.20872,-0.07278,0.425358,0.156004,-0.590367,0.694155,-0.11619,-3.542833,1.171277,3.723888,1.732102,5.40846,-1.760373,1.901188,5.368623,0.020517,-2.81627,0.108127
-1.359556,-0.023538,0.194375,0.357737,-0.4835,0.108675,-0.064212,-0.678432,0.708542,-0.236935,-0.000207,0.553416,0.175745,-0.041085,0.538235,0.153944,-0.644118,0.697141,-0.356377,-3.798968,2.291898,3.237732,1.110885,5.987949,-1.400019,1.406204,5.659633,-0.189821,-2.534704,0.134803
-1.295619,-0.010728,0.07371,0.307575,-0.489713,0.079972,-0.076525,-0.726806,0.726455,-0.170761,-0.005466,0.712153,0.138339,-0.059429,0.731516,0.156296,-0.672384,0.676229,-1.03574,-1.341686,-0.521446,2.987782,-1.948469,9.479862,-2.218574,-3.068014,12.471899,0.284173,-0.911634,-1.612021
-1.260539,-0.009744,-0.093045,0.10512,-0.45151,0.043334,-0.098906,-0.720393,0.683924,-0.12144,-0.057244,0.882966,0.103572,-0.155418,1.000861,0.180166,-0.649316,0.603322,-1.401004,1.65807,-3.621439,1.520073,-3.433314,7.23458,-1.525465,-6.378787,13.176266,1.610671,2.24041,-4.620531
-1.294885,-0.0268,-0.257413,0.574193,0.081529,-0.109755,-0.135819,-0.66998,0.590271,-0.120787,-0.154225,1.00675,0.099626,-0.252658,1.039515,0.215652,-0.587819,0.495085,-2.144932,3.208612,-5.371929,-1.276964,-5.988304,5.436831,0.810685,-0.11262,-7.856943,1.932845,3.563791,-5.651142
-1.238383,0.053662,-0.249145,-0.562724,-0.06515,-0.139685,-0.163791,-0.589131,0.48428,-0.141688,-0.209239,0.997667,0.101738,-0.246581,0.958254,0.276945,-0.492383,0.37511,-1.117767,4.383603,-5.132974,0.942842,0.86731,-4.277366,0.565386,0.061919,-4.020453,3.353792,4.883219,-5.3834
-1.198741,0.065984,-0.165956,-0.181979,0.137633,-0.162657,-0.192679,-0.500216,0.391208,-0.135714,-0.201719,0.914368,0.108407,-0.250017,0.883944,0.340378,-0.390929,0.282021,-1.548578,4.522808,-4.369114,-0.168574,-0.138551,-3.757953,0.204185,-0.386941,-3.625361,2.821712,4.623301,-3.557951
-1.179265,0.087335,-0.085952,-0.039796,0.290845,-0.145193,-0.221405,-0.411995,0.317458,-0.139596,-0.2149,0.851268,0.109375,-0.262888,0.81649,0.38489,-0.30926,0.23232,-1.359428,4.140751,-3.01106,-0.200975,-1.099298,-2.670555,-0.0362,-0.914801,-3.107762,1.930359,3.483136,-1.480157
-1.15068,0.104929,-0.022279,-0.015851,0.288379,-0.14875,-0.242351,-0.333635,0.275861,-0.144729,-0.241327,0.805162,0.108976,-0.285837,0.76135,0.413964,-0.245739,0.21989,-0.65051,3.720523,-1.182244,-0.254542,-1.503968,-1.98955,-0.015734,-1.329562,-2.436068,0.834573,2.898664,0.185945
-1.126036,0.118868,0.042991,-0.01526,0.289735,-0.120081,-0.248142,-0.267532,0.271896,-0.150074,-0.275913,0.771221,0.106902,-0.317644,0.719548,0.420647,-0.196297,0.241913,-0.033946,2.913526,0.583358,-0.253265,-1.910255,-1.384691,-0.127603,-1.79248,-1.77861,0.011567,2.013543,1.902796
-1.10011,0.131195,0.085168,0.006317,0.207867,-0.134069,-0.242096,-0.215444,0.299606,-0.155631,-0.316109,0.747539,0.104361,-0.356983,0.690572,0.412731,-0.160266,0.291985,0.718491,2.400298,2.091058,-0.272704,-2.056653,-1.032628,-0.185351,-2.116362,-1.145306,-0.917993,1.691323,2.980091
-1.072774,0.137646,0.130423,-0.0618,0.151463,-0.104826,-0.221561,-0.175389,0.355633,-0.160758,-0.358252,0.73121,0.101446,-0.401666,0.674127,0.388454,-0.133297,0.364338,1.172011,1.716307,3.2811,-0.203927,-2.130854,-0.612982,-0.088697,-2.339571,-0.531186,-1.26837,1.010905,4.116825
-1.040668,0.142011,0.146436,-0.017643,-0.049832,-0.152993,-0.194802,-0.144495,0.432839,-0.165793,-0.39975,0.719465,0.099098,-0.450988,0.670155,0.35743,-0.111512,0.449298,1.584873,1.404484,4.485757,-0.245647,-1.929985,-0.607364,-0.147279,-2.493607,0.127598,-2.083368,1.290254,4.299406
-1.016711,0.145959,0.173542,-0.125867,-0.198307,-0.139398,-0.161241,-0.123039,0.53188,-0.171082,-0.435913,0.707811,0.096524,-0.503067,0.679939,0.310737,-0.091019,0.54262,1.591976,0.818431,5.130896,-0.215019,-1.724493,-0.535678,-0.04551,-2.680099,0.790494,-2.370109,0.749942,4.854213
-0.984718,0.130996,0.154682,-0.214022,-0.276238,-0.067948,-0.130263,-0.117235,0.652357,-0.171536,-0.470165,0.696902,0.095231,-0.553219,0.699165,0.261535,-0.083675,0.657204,1.911347,-1.36696,9.59173,0.241994,-1.726995,-0.59832,0.059784,-1.958819,0.624372,-2.670498,-1.222691,9.467467
-0.936819,0.120274,-0.015437,-0.005666,-0.373046,-0.033603,-0.097741,-0.177441,0.914397,-0.175867,-0.483226,0.66611,0.10189,-0.571332,0.688992,0.211019,-0.13332,0.899055,1.16236,-4.141037,14.93578,-0.632015,0.455455,-2.601352,0.470957,0.249021,-1.691993,-1.975643,-2.982952,12.749484
-0.970922,0.126379,-0.291048,-0.16036,-0.21351,0.134367,-0.102488,-0.223366,1.047539,-0.1932,-0.451161,0.589072,0.119511,-0.544746,0.629721,0.206021,-0.173443,1.049498,-1.125114,-1.677689,-0.084726,-1.209747,2.626723,-4.916215,1.137877,2.180862,-4.074637,1.580187,-0.238293,-0.574444
-0.918312,0.075932,-0.324563,0.253416,-0.077205,0.10151,-0.113173,-0.235196,1.000401,-0.230895,-0.383098,0.485241,0.143455,-0.488043,0.538566,0.232812,-0.177964,1.009926,-0.060495,0.623211,-3.564192,-2.741376,4.087687,-5.336639,1.154882,3.317024,-4.795832,-0.518305,1.28216,-4.310107
-0.877507,0.052782,-0.21598,0.122716,0.095248,0.086927,-0.119374,-0.224116,0.926567,-0.287585,-0.307358,0.395331,0.172217,-0.422157,0.44815,0.226117,-0.163827,0.933764,-0.265138,0.330379,-3.51199,-2.899234,3.546339,-3.764867,1.663006,3.221779,-4.235567,-0.018914,0.325616,-3.327013
-0.832525,0.020485,-0.128392,0.028143,0.146889,0.071614,-0.123879,-0.221816,0.863599,-0.343063,-0.243597,0.337237,0.205466,-0.359712,0.37404,0.226293,-0.163998,0.876152,-0.129048,-0.104925,-2.874423,-2.590232,2.817367,-2.116896,1.618411,3.018484,-3.158899,0.036373,-0.291574,-2.540085
-0.790973,-0.004839,-0.046991,-0.049176,0.160625,0.0648,-0.12459,-0.228016,0.813061,-0.388019,-0.197393,0.313466,0.234297,-0.306244,0.328813,0.228213,-0.174017,0.832416,-0.002752,-0.483061,-2.215452,-1.905102,1.842595,-0.331844,1.185435,2.297313,-1.393963,0.132166,-0.678459,-1.907529
-0.753582,-0.027325,0.01892,-0.047151,0.170463,0.067481,-0.123264,-0.241619,0.774359,-0.415887,-0.174004,0.32651,0.249075,-0.267542,0.318753,0.230844,-0.191564,0.800256,0.076519,-0.815714,-1.673121,-0.959545,0.676467,1.396756,0.348509,1.595043,0.337165,0.130485,-1.018361,-1.386365
-0.703361,-0.041396,0.074305,-0.094894,0.125175,0.068208,-0.120847,-0.260039,0.746386,-0.425435,-0.167181,0.367026,0.249674,-0.244645,0.343379,0.234564,-0.213255,0.778391,0.142548,-1.03622,-1.150423,-0.084952,0.082511,2.569177,-0.254884,0.759193,1.950268,0.231578,-1.134428,-0.916602
-0.659196,-0.054178,0.109621,-0.063946,0.095604,0.100725,-0.117028,-0.283093,0.727634,-0.414624,-0.172008,0.428015,0.23575,-0.234122,0.394,0.238976,-0.237254,0.762535,0.208407,-1.233123,-0.737064,1.051508,-0.463936,3.355485,-1.049041,0.26569,3.109108,0.20331,-1.224158,-0.662727
-0.620187,-0.064023,0.147977,0.006437,0.061848,0.084576,-0.113932,-0.309295,0.717042,-0.391031,-0.185099,0.500465,0.214812,-0.237395,0.464154,0.243039,-0.262705,0.752837,0.12124,-1.376881,-0.326334,1.286218,-0.626875,3.704207,-1.080719,-0.387416,3.700309,0.201811,-1.252879,-0.391277
-0.584302,-0.074343,0.155304,0.103364,0.010539,0.139212,-0.112117,-0.337558,0.713625,-0.353405,-0.198011,0.574197,0.186913,-0.243777,0.540741,0.245978,-0.286619,0.745238,0.064681,-1.446634,-0.019838,2.231385,-0.658763,3.630213,-1.515427,-0.412276,4.043678,0.13294,-1.1441,-0.34553
-0.559398,-0.085951,0.183997,0.21615,-0.000081,0.043241,-0.111141,-0.367781,0.716622,-0.318579,-0.212409,0.646242,0.170081,-0.258822,0.613524,0.247184,-0.31126,0.741592,0.012905,-1.579771,0.317646,1.387355,-0.579325,3.378839,-0.367982,-0.706731,2.880904,-0.007992,-1.201809,-0.144077
-0.531861,-0.063974,0.098221,0.499338,-0.028007,0.031944,-0.11645,-0.398574,0.72159,-0.283595,-0.265786,0.825888,0.148653,-0.306632,0.771909,0.238824,-0.33029,0.730889,-0.588268,-1.270878,-0.277712,2.073878,-4.350575,13.634371,-0.210358,0.286656,-0.134839,-0.314579,-0.231299,-1.084546
-0.50175,-0.035357,0.086342,-0.019547,-0.172296,0.002327,-0.123339,-0.404733,0.700398,-0.282942,-0.277703,0.814345,0.147659,-0.325309,0.764491,0.238813,-0.322693,0.69705,-0.485335,0.304248,-1.465727,0.100238,-0.475772,-0.736652,0.114369,-0.912126,-0.084296,0.300973,0.952596,-2.393414
-0.469117,-0.016986,0.099014,-0.082713,-0.199316,0.041882,-0.140397,-0.389711,0.662812,-0.279231,-0.28607,0.800249,0.150003,-0.344367,0.76592,0.252463,-0.292526,0.640782,-1.114892,1.157973,-2.322189,0.197137,-0.438578,-0.654205,0.132233,-0.959259,0.161861,0.854968,1.751024,-2.872941
-0.441822,-0.001676,0.106209,-0.098942,-0.156145,0.048613,-0.166661,-0.360248,0.61234,-0.274642,-0.294862,0.788176,0.152305,-0.363986,0.770451,0.274096,-0.256713,0.585596,-1.487485,1.703522,-2.557258,0.205812,-0.501413,-0.529872,0.097641,-0.980167,0.241679,1.16223,1.717335,-2.602929
-0.419261,0.010974,0.111116,-0.045903,-0.113042,0.04104,-0.198879,-0.32498,0.565775,-0.271194,-0.306062,0.77979,0.153029,-0.383657,0.775607,0.297865,-0.224664,0.539462,-1.625947,1.765888,-2.053252,0.139428,-0.630858,-0.335896,0.003378,-0.983285,0.261662,1.108116,1.388233,-1.902102
-0.390107,0.019407,0.120328,-0.03807,-0.036938,0.030286,-0.22941,-0.290754,0.533356,-0.268013,-0.320751,0.776555,0.153254,-0.403135,0.780776,0.317816,-0.209915,0.514867,-1.432581,1.617485,-1.022636,0.132628,-0.818527,-0.083412,-0.011667,-0.983889,0.248512,0.816958,0.272209,-0.79374
-0.367623,0.025485,0.128176,0.025004,-0.029449,0.005767,-0.25282,-0.266722,0.531816,-0.267164,-0.337138,0.776237,0.151629,-0.422795,0.78625,0.326784,-0.209874,0.510279,-0.82407,0.77515,0.670552,0.035764,-0.865265,0.048232,-0.085069,-0.980925,0.303794,0.117302,-0.401874,0.499983
-0.346528,0.03189,0.138356,-0.020655,0.02301,-0.014508,-0.260707,-0.259084,0.55854,-0.265904,-0.355749,0.779633,0.150648,-0.44277,0.792561,0.323056,-0.231719,0.537668,-0.083884,0.010237,2.015003,0.033007,-0.954765,0.240992,-0.026227,-0.99079,0.324861,-0.4674,-1.50048,1.911943
-0.323131,0.036058,0.140819,0.007488,0.00135,-0.032141,-0.256828,-0.268821,0.612124,-0.265894,-0.373869,0.784601,0.149042,-0.46232,0.80006,0.307706,-0.262449,0.583673,0.470632,-0.910604,3.077166,-0.02191,-0.904789,0.262069,-0.098387,-0.996421,0.409007,-1.000929,-1.692929,2.803046
-0.306557,0.042439,0.141732,-0.038771,0.057785,-0.049999,-0.241608,-0.292051,0.675816,-0.265404,-0.393342,0.791482,0.148304,-0.482181,0.807814,0.284123,-0.30531,0.649836,0.906257,-1.389449,3.359021,0.026663,-0.998634,0.386473,-0.052292,-0.984689,0.371159,-1.298027,-2.29086,3.429433
-0.292499,0.048939,0.140875,-0.013617,0.069822,-0.053459,-0.222774,-0.326115,0.744454,-0.265879,-0.413482,0.80029,0.146972,-0.501317,0.814978,0.255454,-0.35229,0.720244,0.985662,-1.912886,3.354347,-0.041945,-0.998913,0.456512,-0.069018,-0.952674,0.369771,-1.455471,-2.326374,3.535185
-0.273247,0.049321,0.129016,-0.217949,0.12965,-0.055139,-0.197271,-0.362124,0.802248,-0.263382,-0.433865,0.809528,0.148849,-0.520328,0.821847,0.230005,-0.401704,0.791149,1.313307,-1.792856,2.631318,0.187945,-1.013513,0.458092,0.132977,-0.933233,0.322389,-1.054008,-2.289915,3.175648
-0.211815,0.05629,0.055351,-0.108513,-0.062771,0.073579,-0.174218,-0.406608,0.874918,-0.257644,-0.442553,0.807476,0.146109,-0.531245,0.826313,0.211224,-0.437175,0.849236,1.24182,-3.554791,7.80797,0.601938,0.621091,-1.138493,-0.489048,0.141041,0.005591,-0.125943,-0.357146,0.240518
